DOB_Male,DaysAlive_Male,IQ_Male,Pass_Female,DOB_Female,DaysAlive_Female,IQ_Female,Pass_Female.1
1990-02-25 02:13:20,10815.6157407407,94,Yes,1990-05-31 12:06:40,10720.2453703704,101,Yes
1990-01-27 09:20:00,10844.3194444444,76,No,1990-04-24 16:46:40,10757.0509259259,133,No
1990-01-22 01:33:20,10849.6435185185,105,Yes,1990-01-20 16:13:20,10851.0324074074,90,Yes
1990-06-05 08:46:40,10715.3842592593,95,Yes,1990-02-09 19:33:20,10830.8935185185,104,Yes
1990-01-14 04:40:00,10857.5138888889,170,No,1990-02-22 07:33:20,10818.3935185185,33,No
1990-04-10 08:20:00,10771.4027777778,136,Yes,1990-04-18 10:46:40,10763.3009259259,62,Yes
1990-02-26 22:40:00,10813.7638888889,51,Yes,1990-03-31 14:00:00,10781.125,102,Yes
1990-03-27 04:26:40,10785.5231481481,142,No,1990-02-21 14:53:20,10819.087962963,67,No
1990-03-04 06:26:40,10808.4398148148,134,Yes,1990-05-25 00:33:20,10726.7268518519,136,Yes
1990-03-03 08:13:20,10809.3657407407,80,No,1990-05-05 19:26:40,10745.9398148148,39,No
1990-03-21 20:40:00,10790.8472222222,73,No,1990-04-16 19:53:20,10764.9212962963,35,No
1990-04-19 20:06:40,10761.912037037,117,No,1990-02-17 05:20:00,10823.4861111111,105,No
1990-01-02 03:46:40,10869.5509259259,151,No,1990-04-02 22:33:20,10778.8101851852,126,No
1990-03-16 01:46:40,10796.6342592593,121,No,1990-03-10 06:53:20,10802.4212962963,119,No
1990-06-03 01:13:20,10717.6990740741,152,No,1990-04-03 09:40:00,10778.3472222222,93,No
1990-02-06 02:40:00,10834.5972222222,84,No,1990-01-19 23:33:20,10851.7268518519,105,No
1990-02-14 10:40:00,10826.2638888889,81,No,1990-05-10 21:40:00,10740.8472222222,132,No
1990-03-05 04:40:00,10807.5138888889,139,No,1990-04-27 00:20:00,10754.7361111111,21,No
1990-05-27 08:06:40,10724.412037037,89,Yes,1990-03-16 07:20:00,10796.4027777778,67,Yes
1990-02-23 22:26:40,10816.7731481481,129,Yes,1990-04-19 20:06:40,10761.912037037,48,Yes
1990-01-12 08:13:20,10859.3657407407,123,Yes,1990-06-01 21:26:40,10718.8564814815,115,Yes
1990-03-02 04:26:40,10810.5231481481,85,No,1990-06-02 08:33:20,10718.3935185185,72,No
1990-02-01 06:00:00,10839.4583333333,68,No,1990-01-04 11:20:00,10867.2361111111,143,No
1990-02-17 22:00:00,10822.7916666667,119,No,1990-05-17 14:46:40,10734.1342592593,100,No
1990-01-08 04:13:20,10863.5324074074,78,No,1990-02-08 04:40:00,10832.5138888889,125,No
1990-05-21 02:06:40,10730.662037037,111,No,1990-06-09 18:20:00,10710.9861111111,99,No
1990-02-08 10:13:20,10832.2824074074,133,Yes,1990-01-10 22:53:20,10860.7546296296,121,Yes
1990-04-25 20:33:20,10755.8935185185,100,No,1990-01-27 03:46:40,10844.5509259259,89,No
1990-02-03 02:26:40,10837.6064814815,126,No,1990-03-05 21:20:00,10806.8194444444,119,No
1990-01-25 18:26:40,10845.9398148148,86,No,1990-05-18 13:00:00,10733.2083333333,114,No
1990-04-03 20:46:40,10777.8842592593,132,Yes,1990-06-15 13:13:20,10705.1990740741,56,Yes
1990-03-27 21:06:40,10784.8287037037,94,Yes,1990-04-18 16:20:00,10763.0694444444,107,Yes
1990-03-15 20:13:20,10796.8657407407,88,No,1990-06-02 03:00:00,10718.625,127,No
1990-05-05 08:20:00,10746.4027777778,51,No,1990-01-25 07:20:00,10846.4027777778,98,No
1990-02-25 02:13:20,10815.6157407407,113,No,1990-04-27 05:53:20,10754.5046296296,166,No
1990-04-23 13:00:00,10758.2083333333,117,No,1990-01-04 00:13:20,10867.6990740741,77,No
1990-05-18 18:33:20,10732.9768518519,125,Yes,1990-03-12 14:26:40,10800.1064814815,75,Yes
1990-05-04 10:06:40,10747.3287037037,62,No,1990-01-30 20:40:00,10840.8472222222,145,No
1990-02-06 19:20:00,10833.9027777778,114,No,1990-06-07 16:20:00,10713.0694444444,117,No
1990-01-20 21:46:40,10850.8009259259,110,No,1990-01-07 22:40:00,10863.7638888889,124,No
1990-02-27 20:53:20,10812.837962963,56,No,1990-01-05 04:00:00,10866.5416666667,145,No
1990-04-24 05:40:00,10757.5138888889,108,No,1990-02-25 07:46:40,10815.3842592593,87,No
1990-04-30 22:46:40,10750.8009259259,107,Yes,1990-01-23 10:53:20,10848.2546296296,84,Yes
1990-06-10 22:06:40,10709.8287037037,132,No,1990-04-16 03:13:20,10765.6157407407,138,No
1990-01-13 00:53:20,10858.6712962963,174,Yes,1990-01-19 01:20:00,10852.6527777778,93,Yes
1990-04-20 18:20:00,10760.9861111111,53,Yes,1990-05-25 17:13:20,10726.0324074074,39,Yes
1990-03-17 11:06:40,10795.2453703704,72,Yes,1990-01-24 20:13:20,10846.8657407407,134,Yes
1990-04-01 18:46:40,10779.9675925926,117,Yes,1990-01-03 07:33:20,10868.3935185185,59,Yes
1990-06-13 22:20:00,10706.8194444444,103,No,1990-03-04 23:06:40,10807.7453703704,25,No
1990-02-12 08:40:00,10828.3472222222,98,Yes,1990-03-18 20:26:40,10793.8564814815,85,Yes
1990-03-10 12:26:40,10802.1898148148,85,Yes,1990-05-14 20:06:40,10736.912037037,94,Yes
1990-02-10 06:40:00,10830.4305555556,63,Yes,1990-02-24 20:40:00,10815.8472222222,138,Yes
1990-03-25 02:26:40,10787.6064814815,98,No,1990-01-19 01:20:00,10852.6527777778,135,No
1990-01-12 13:46:40,10859.1342592593,83,Yes,1990-03-28 13:46:40,10784.1342592593,29,Yes
1990-01-14 10:13:20,10857.2824074074,184,Yes,1990-05-31 06:33:20,10720.4768518519,93,Yes
1990-03-26 17:20:00,10785.9861111111,77,Yes,1990-06-09 12:46:40,10711.2175925926,82,Yes
1990-02-02 15:20:00,10838.0694444444,49,No,1990-01-13 12:00:00,10858.2083333333,86,No
1990-01-28 07:33:20,10843.3935185185,127,No,1990-06-16 17:00:00,10704.0416666667,108,No
1990-03-20 00:13:20,10792.6990740741,110,No,1990-03-13 23:46:40,10798.7175925926,149,No
1990-02-13 18:00:00,10826.9583333333,139,No,1990-05-30 08:20:00,10721.4027777778,121,No
1990-04-29 02:20:00,10752.6527777778,94,Yes,1990-03-27 15:33:20,10785.0601851852,80,Yes
1990-02-19 01:46:40,10821.6342592593,106,Yes,1990-02-09 19:33:20,10830.8935185185,70,Yes
1990-05-28 00:46:40,10723.7175925926,104,Yes,1990-01-08 15:20:00,10863.0694444444,121,Yes
1990-02-11 21:33:20,10828.8101851852,80,No,1990-04-22 03:40:00,10759.5972222222,69,No
1990-01-06 02:13:20,10865.6157407407,90,Yes,1990-01-09 13:33:20,10862.1435185185,104,Yes
1990-01-23 22:00:00,10847.7916666667,45,No,1990-02-10 12:13:20,10830.1990740741,96,No
1990-04-24 00:06:40,10757.7453703704,114,No,1990-02-04 17:20:00,10835.9861111111,68,No
1990-05-14 09:00:00,10737.375,76,No,1990-03-09 08:40:00,10803.3472222222,95,No
1990-06-09 23:53:20,10710.7546296296,89,Yes,1990-05-09 23:26:40,10741.7731481481,126,Yes
1990-03-02 04:26:40,10810.5231481481,50,Yes,1990-05-29 04:33:20,10722.5601851852,117,Yes
1990-05-07 15:53:20,10744.087962963,109,Yes,1990-04-07 08:06:40,10774.412037037,127,Yes
1990-02-13 18:00:00,10826.9583333333,92,Yes,1990-03-13 01:33:20,10799.6435185185,107,Yes
1990-04-06 15:26:40,10775.1064814815,66,Yes,1990-03-24 04:13:20,10788.5324074074,107,Yes
1990-05-09 17:53:20,10742.0046296296,146,Yes,1990-05-15 07:13:20,10736.4490740741,79,Yes
1990-06-15 13:13:20,10705.1990740741,48,No,1990-01-27 14:53:20,10844.087962963,128,No
1990-04-13 08:33:20,10768.3935185185,102,Yes,1990-03-21 20:40:00,10790.8472222222,104,Yes
1990-03-24 20:53:20,10787.837962963,92,No,1990-04-11 23:13:20,10769.7824074074,109,No
1990-04-09 15:40:00,10772.0972222222,84,No,1990-01-19 06:53:20,10852.4212962963,120,No
1990-01-22 01:33:20,10849.6435185185,146,No,1990-04-05 11:40:00,10776.2638888889,94,No
1990-05-07 10:20:00,10744.3194444444,98,Yes,1990-05-01 15:26:40,10750.1064814815,94,Yes
1990-05-19 22:20:00,10731.8194444444,95,Yes,1990-04-13 19:40:00,10767.9305555556,129,Yes
1990-03-08 10:26:40,10804.2731481481,79,No,1990-04-23 01:53:20,10758.6712962963,72,No
1990-04-12 04:46:40,10769.5509259259,56,No,1990-04-19 14:33:20,10762.1435185185,78,No
1990-02-21 09:20:00,10819.3194444444,75,Yes,1990-01-29 05:46:40,10842.4675925926,120,Yes
1990-01-10 11:46:40,10861.2175925926,97,Yes,1990-01-02 14:53:20,10869.087962963,120,Yes
1990-01-02 20:26:40,10868.8564814815,96,No,1990-02-21 03:46:40,10819.5509259259,62,No
1990-03-06 19:33:20,10805.8935185185,91,Yes,1990-02-02 09:46:40,10838.3009259259,29,Yes
1990-04-02 05:53:20,10779.5046296296,89,No,1990-06-01 15:53:20,10719.087962963,70,No
1990-01-31 02:13:20,10840.6157407407,126,No,1990-02-05 04:26:40,10835.5231481481,82,No
1990-06-14 15:00:00,10706.125,89,Yes,1990-03-08 04:53:20,10804.5046296296,41,Yes
1990-03-14 22:00:00,10797.7916666667,90,No,1990-03-23 22:40:00,10788.7638888889,129,No
1990-05-02 13:40:00,10749.1805555556,100,No,1990-04-28 09:40:00,10753.3472222222,53,No
1990-06-13 22:20:00,10706.8194444444,112,Yes,1990-03-27 15:33:20,10785.0601851852,134,Yes
1990-01-13 23:06:40,10857.7453703704,85,No,1990-01-16 17:46:40,10854.9675925926,53,No
1990-04-08 23:00:00,10772.7916666667,107,Yes,1990-03-26 06:13:20,10786.4490740741,125,Yes
1990-03-13 23:46:40,10798.7175925926,48,Yes,1990-03-23 00:26:40,10789.6898148148,87,Yes
1990-01-31 02:13:20,10840.6157407407,80,Yes,1990-04-18 16:20:00,10763.0694444444,109,Yes
1990-03-31 08:26:40,10781.3564814815,117,Yes,1990-06-14 20:33:20,10705.8935185185,122,Yes
1990-06-16 22:33:20,10703.8101851852,79,Yes,1990-02-18 20:13:20,10821.8657407407,110,Yes
1990-06-05 03:13:20,10715.6157407407,115,Yes,1990-06-15 13:13:20,10705.1990740741,133,Yes
1990-03-14 16:26:40,10798.0231481481,100,Yes,1990-01-09 08:00:00,10862.375,59,Yes
1990-05-30 13:53:20,10721.1712962963,108,No,1990-03-29 17:33:20,10782.9768518519,132,No
1990-02-28 08:00:00,10812.375,37,Yes,1990-04-05 11:40:00,10776.2638888889,113,Yes
1990-03-04 12:00:00,10808.2083333333,133,Yes,1990-03-22 02:13:20,10790.6157407407,121,Yes
1990-02-22 13:06:40,10818.162037037,113,Yes,1990-05-02 08:06:40,10749.412037037,103,Yes
1990-05-24 19:00:00,10726.9583333333,143,Yes,1990-04-28 15:13:20,10753.1157407407,96,Yes
1990-04-30 06:06:40,10751.4953703704,128,No,1990-01-13 17:33:20,10857.9768518519,102,No
1990-01-31 13:20:00,10840.1527777778,65,Yes,1990-03-07 06:40:00,10805.4305555556,117,Yes
1990-04-03 20:46:40,10777.8842592593,76,Yes,1990-02-07 06:26:40,10833.4398148148,93,Yes
1990-06-13 16:46:40,10707.0509259259,69,No,1990-01-31 18:53:20,10839.9212962963,146,No
1990-04-11 23:13:20,10769.7824074074,110,No,1990-04-13 08:33:20,10768.3935185185,104,No
1990-04-24 11:13:20,10757.2824074074,146,Yes,1990-03-27 10:00:00,10785.2916666667,68,Yes
1990-01-24 14:40:00,10847.0972222222,126,Yes,1990-06-06 07:00:00,10714.4583333333,118,Yes
1990-06-18 07:53:20,10702.4212962963,72,No,1990-03-27 21:06:40,10784.8287037037,98,No
1990-05-07 15:53:20,10744.087962963,111,No,1990-03-01 00:40:00,10811.6805555556,132,No
1990-03-11 21:46:40,10800.8009259259,118,No,1990-06-09 18:20:00,10710.9861111111,97,No
1990-01-06 07:46:40,10865.3842592593,100,Yes,1990-01-06 18:53:20,10864.9212962963,94,Yes
1990-05-18 18:33:20,10732.9768518519,96,No,1990-03-04 23:06:40,10807.7453703704,72,No
1990-01-27 09:20:00,10844.3194444444,47,Yes,1990-01-27 14:53:20,10844.087962963,80,Yes
1990-05-28 06:20:00,10723.4861111111,54,No,1990-05-19 16:46:40,10732.0509259259,102,No
1990-01-26 16:40:00,10845.0138888889,100,Yes,1990-04-19 20:06:40,10761.912037037,130,Yes
1990-03-26 17:20:00,10785.9861111111,127,Yes,1990-05-27 02:33:20,10724.6435185185,81,Yes
1990-04-17 12:33:20,10764.2268518519,137,Yes,1990-06-13 00:06:40,10707.7453703704,110,Yes
1990-02-04 17:20:00,10835.9861111111,22,No,1990-04-13 03:00:00,10768.625,116,No
1990-04-18 21:53:20,10762.837962963,119,No,1990-03-10 18:00:00,10801.9583333333,144,No
1990-04-11 06:33:20,10770.4768518519,86,Yes,1990-03-31 19:33:20,10780.8935185185,85,Yes
1990-01-26 00:00:00,10845.7083333333,104,No,1990-02-16 01:33:20,10824.6435185185,89,No
1990-02-03 02:26:40,10837.6064814815,125,Yes,1990-01-26 00:00:00,10845.7083333333,114,Yes
1990-06-07 16:20:00,10713.0694444444,69,No,1990-04-02 05:53:20,10779.5046296296,62,No
1990-05-11 14:20:00,10740.1527777778,90,Yes,1990-05-05 02:46:40,10746.6342592593,49,Yes
1990-01-05 04:00:00,10866.5416666667,160,Yes,1990-05-11 03:13:20,10740.6157407407,98,Yes
1990-02-28 13:33:20,10812.1435185185,128,No,1990-02-28 19:06:40,10811.912037037,104,No
1990-05-15 12:46:40,10736.2175925926,37,No,1990-01-29 00:13:20,10842.6990740741,122,No
1990-01-12 02:40:00,10859.5972222222,33,No,1990-05-27 13:40:00,10724.1805555556,76,No
1990-03-06 14:00:00,10806.125,99,Yes,1990-06-14 03:53:20,10706.587962963,105,Yes
1990-01-26 22:13:20,10844.7824074074,86,No,1990-03-16 12:53:20,10796.1712962963,118,No
1990-04-07 08:06:40,10774.412037037,109,Yes,1990-05-01 15:26:40,10750.1064814815,113,Yes
1990-01-30 20:40:00,10840.8472222222,139,Yes,1990-06-14 20:33:20,10705.8935185185,81,Yes
1990-03-14 22:00:00,10797.7916666667,121,No,1990-02-11 16:00:00,10829.0416666667,113,No
1990-04-05 06:06:40,10776.4953703704,62,Yes,1990-01-12 19:20:00,10858.9027777778,107,Yes
1990-04-21 05:26:40,10760.5231481481,79,No,1990-02-09 14:00:00,10831.125,75,No
1990-03-01 00:40:00,10811.6805555556,103,Yes,1990-03-04 06:26:40,10808.4398148148,79,Yes
1990-06-13 16:46:40,10707.0509259259,80,No,1990-05-12 18:06:40,10738.9953703704,103,No
1990-03-08 21:33:20,10803.8101851852,61,No,1990-04-30 22:46:40,10750.8009259259,141,No
1990-03-01 06:13:20,10811.4490740741,108,No,1990-03-22 18:53:20,10789.9212962963,110,No
1990-01-26 16:40:00,10845.0138888889,133,No,1990-03-20 05:46:40,10792.4675925926,84,No
1990-04-22 09:13:20,10759.3657407407,70,Yes,1990-03-10 23:33:20,10801.7268518519,31,Yes
1990-03-04 23:06:40,10807.7453703704,73,Yes,1990-06-02 03:00:00,10718.625,121,Yes
1990-02-20 16:40:00,10820.0138888889,104,No,1990-03-30 04:40:00,10782.5138888889,115,No
1990-04-21 11:00:00,10760.2916666667,89,No,1990-05-18 18:33:20,10732.9768518519,94,No
1990-04-08 00:46:40,10773.7175925926,109,Yes,1990-01-22 18:13:20,10848.9490740741,91,Yes
1990-03-16 07:20:00,10796.4027777778,151,No,1990-04-20 01:40:00,10761.6805555556,117,No
1990-05-17 20:20:00,10733.9027777778,83,No,1990-05-05 13:53:20,10746.1712962963,122,No
1990-03-20 22:26:40,10791.7731481481,69,No,1990-02-14 16:13:20,10826.0324074074,100,No
1990-04-24 05:40:00,10757.5138888889,138,No,1990-05-20 15:00:00,10731.125,84,No
1990-04-20 23:53:20,10760.7546296296,89,Yes,1990-05-08 14:06:40,10743.162037037,89,Yes
1990-05-11 08:46:40,10740.3842592593,47,No,1990-03-31 14:00:00,10781.125,119,No
1990-01-29 00:13:20,10842.6990740741,88,Yes,1990-05-17 20:20:00,10733.9027777778,118,Yes
1990-05-22 11:26:40,10729.2731481481,83,No,1990-03-11 21:46:40,10800.8009259259,110,No
1990-04-23 13:00:00,10758.2083333333,78,Yes,1990-02-14 21:46:40,10825.8009259259,24,Yes
1990-05-06 06:33:20,10745.4768518519,121,Yes,1990-02-13 06:53:20,10827.4212962963,156,Yes
1990-01-25 12:53:20,10846.1712962963,97,Yes,1990-02-07 00:53:20,10833.6712962963,94,Yes
1990-05-20 03:53:20,10731.587962963,102,No,1990-03-09 08:40:00,10803.3472222222,116,No
1990-05-11 19:53:20,10739.9212962963,43,No,1990-05-14 14:33:20,10737.1435185185,76,No
1990-05-28 11:53:20,10723.2546296296,43,Yes,1990-02-19 01:46:40,10821.6342592593,64,Yes
1990-04-19 14:33:20,10762.1435185185,101,Yes,1990-06-15 13:13:20,10705.1990740741,129,Yes
1990-01-12 13:46:40,10859.1342592593,88,No,1990-02-08 10:13:20,10832.2824074074,89,No
1990-04-23 13:00:00,10758.2083333333,93,No,1990-01-30 04:00:00,10841.5416666667,180,No
1990-01-11 10:00:00,10860.2916666667,67,No,1990-04-18 21:53:20,10762.837962963,14,No
1990-02-04 17:20:00,10835.9861111111,105,No,1990-04-16 08:46:40,10765.3842592593,130,No
1990-06-07 21:53:20,10712.837962963,49,Yes,1990-02-15 08:53:20,10825.337962963,98,Yes
1990-03-29 06:26:40,10783.4398148148,83,No,1990-01-31 02:13:20,10840.6157407407,93,No
1990-03-31 14:00:00,10781.125,104,No,1990-03-12 03:20:00,10800.5694444444,63,No
1990-03-21 20:40:00,10790.8472222222,118,Yes,1990-01-24 20:13:20,10846.8657407407,64,Yes
1990-04-22 20:20:00,10758.9027777778,119,Yes,1990-05-07 15:53:20,10744.087962963,121,Yes
1990-02-18 14:40:00,10822.0972222222,47,Yes,1990-02-21 03:46:40,10819.5509259259,124,Yes
1990-03-27 15:33:20,10785.0601851852,44,Yes,1990-04-23 13:00:00,10758.2083333333,99,Yes
1990-05-30 08:20:00,10721.4027777778,127,No,1990-03-16 12:53:20,10796.1712962963,133,No
1990-05-04 21:13:20,10746.8657407407,81,Yes,1990-04-04 07:53:20,10777.4212962963,142,Yes
1990-03-12 20:00:00,10799.875,114,No,1990-04-14 17:53:20,10767.0046296296,119,No
1990-04-09 15:40:00,10772.0972222222,62,No,1990-01-19 06:53:20,10852.4212962963,103,No
1990-04-26 18:46:40,10754.9675925926,85,Yes,1990-06-16 11:26:40,10704.2731481481,118,Yes
1990-03-28 08:13:20,10784.3657407407,71,No,1990-05-07 21:26:40,10743.8564814815,103,No
1990-03-06 08:26:40,10806.3564814815,92,No,1990-06-08 14:33:20,10712.1435185185,91,No
1990-03-13 23:46:40,10798.7175925926,107,No,1990-05-25 06:06:40,10726.4953703704,80,No
1990-02-06 02:40:00,10834.5972222222,90,Yes,1990-05-21 02:06:40,10730.662037037,113,Yes
1990-04-18 10:46:40,10763.3009259259,95,No,1990-03-05 10:13:20,10807.2824074074,62,No
1990-01-04 16:53:20,10867.0046296296,93,No,1990-04-20 23:53:20,10760.7546296296,111,No
1990-02-25 18:53:20,10814.9212962963,74,No,1990-02-16 01:33:20,10824.6435185185,117,No
1990-02-22 02:00:00,10818.625,70,No,1990-01-07 22:40:00,10863.7638888889,130,No
1990-06-15 07:40:00,10705.4305555556,91,Yes,1990-01-02 03:46:40,10869.5509259259,128,Yes
1990-06-09 12:46:40,10711.2175925926,110,No,1990-02-02 15:20:00,10838.0694444444,121,No
1990-02-20 22:13:20,10819.7824074074,137,Yes,1990-04-09 04:33:20,10772.5601851852,82,Yes
1990-03-30 04:40:00,10782.5138888889,93,Yes,1990-06-13 00:06:40,10707.7453703704,139,Yes
1990-04-16 19:53:20,10764.9212962963,74,No,1990-06-09 12:46:40,10711.2175925926,64,No
1990-02-21 14:53:20,10819.087962963,81,Yes,1990-03-20 16:53:20,10792.0046296296,47,Yes
1990-03-23 22:40:00,10788.7638888889,104,Yes,1990-03-21 15:06:40,10791.0787037037,103,Yes
1990-02-25 02:13:20,10815.6157407407,101,Yes,1990-05-10 16:06:40,10741.0787037037,62,Yes
1990-04-02 17:00:00,10779.0416666667,120,Yes,1990-01-13 00:53:20,10858.6712962963,88,Yes
1990-01-27 14:53:20,10844.087962963,127,Yes,1990-02-02 09:46:40,10838.3009259259,93,Yes
1990-03-10 18:00:00,10801.9583333333,125,No,1990-05-03 23:00:00,10747.7916666667,127,No
1990-05-07 04:46:40,10744.5509259259,70,No,1990-05-09 06:46:40,10742.4675925926,72,No
1990-05-07 21:26:40,10743.8564814815,78,No,1990-05-01 15:26:40,10750.1064814815,39,No
1990-03-04 06:26:40,10808.4398148148,82,No,1990-01-14 10:13:20,10857.2824074074,121,No
1990-06-08 09:00:00,10712.375,104,Yes,1990-02-18 03:33:20,10822.5601851852,52,Yes
1990-06-07 21:53:20,10712.837962963,126,No,1990-03-04 06:26:40,10808.4398148148,161,No
1990-03-21 15:06:40,10791.0787037037,88,Yes,1990-01-08 04:13:20,10863.5324074074,106,Yes
1990-02-18 14:40:00,10822.0972222222,78,Yes,1990-02-23 05:46:40,10817.4675925926,88,Yes
1990-05-07 15:53:20,10744.087962963,95,Yes,1990-01-08 09:46:40,10863.3009259259,74,Yes
1990-05-01 15:26:40,10750.1064814815,90,Yes,1990-02-13 01:20:00,10827.6527777778,97,Yes
1990-03-17 00:00:00,10795.7083333333,132,No,1990-02-13 01:20:00,10827.6527777778,68,No
1990-06-03 12:20:00,10717.2361111111,148,No,1990-05-23 09:40:00,10728.3472222222,126,No
1990-01-18 03:06:40,10853.5787037037,121,Yes,1990-01-20 21:46:40,10850.8009259259,100,Yes
1990-01-09 19:06:40,10861.912037037,118,Yes,1990-06-10 22:06:40,10709.8287037037,127,Yes
1990-01-05 09:33:20,10866.3101851852,51,No,1990-03-17 00:00:00,10795.7083333333,90,No
1990-02-05 04:26:40,10835.5231481481,62,Yes,1990-05-10 21:40:00,10740.8472222222,112,Yes
1990-04-09 15:40:00,10772.0972222222,147,No,1990-01-27 03:46:40,10844.5509259259,133,No
1990-01-12 13:46:40,10859.1342592593,108,No,1990-01-14 15:46:40,10857.0509259259,121,No
1990-03-27 04:26:40,10785.5231481481,134,No,1990-06-06 23:40:00,10713.7638888889,74,No
1990-05-04 04:33:20,10747.5601851852,124,Yes,1990-06-02 03:00:00,10718.625,94,Yes
1990-05-05 02:46:40,10746.6342592593,89,Yes,1990-03-18 14:53:20,10794.087962963,121,Yes
1990-05-07 21:26:40,10743.8564814815,156,Yes,1990-01-02 14:53:20,10869.087962963,34,Yes
1990-06-06 01:26:40,10714.6898148148,94,No,1990-04-01 13:13:20,10780.1990740741,105,No
1990-01-29 11:20:00,10842.2361111111,109,Yes,1990-02-15 14:26:40,10825.1064814815,89,Yes
1990-05-08 08:33:20,10743.3935185185,72,Yes,1990-05-19 16:46:40,10732.0509259259,92,Yes
1990-06-13 22:20:00,10706.8194444444,91,No,1990-06-17 09:40:00,10703.3472222222,131,No
1990-02-11 21:33:20,10828.8101851852,73,Yes,1990-02-21 20:26:40,10818.8564814815,100,Yes
1990-03-20 22:26:40,10791.7731481481,107,Yes,1990-01-10 22:53:20,10860.7546296296,131,Yes
1990-05-05 19:26:40,10745.9398148148,99,No,1990-06-16 17:00:00,10704.0416666667,93,No
1990-04-28 09:40:00,10753.3472222222,68,Yes,1990-02-02 04:13:20,10838.5324074074,108,Yes
1990-03-30 04:40:00,10782.5138888889,148,No,1990-01-09 08:00:00,10862.375,130,No
1990-01-11 21:06:40,10859.8287037037,133,No,1990-05-04 10:06:40,10747.3287037037,142,No
