DOB_Male,DaysAlive_Male,IQ_Male,Pass_Female,DOB_Female,DaysAlive_Female,IQ_Female,Pass_Female.1
1990-04-21 16:33:20,10760.0601851852,93,No,1990-03-14 22:00:00,10797.7916666667,125,No
1990-03-17 16:40:00,10795.0138888889,88,Yes,1990-05-08 14:06:40,10743.162037037,129,Yes
1990-04-20 12:46:40,10761.2175925926,116,No,1990-04-23 13:00:00,10758.2083333333,83,No
1990-01-29 11:20:00,10842.2361111111,146,No,1990-05-21 02:06:40,10730.662037037,76,No
1990-05-26 15:26:40,10725.1064814815,100,No,1990-02-12 08:40:00,10828.3472222222,97,No
1990-03-18 03:46:40,10794.5509259259,92,Yes,1990-04-08 00:46:40,10773.7175925926,111,Yes
1990-03-06 19:33:20,10805.8935185185,135,Yes,1990-02-05 21:06:40,10834.8287037037,100,Yes
1990-01-19 23:33:20,10851.7268518519,125,No,1990-01-08 04:13:20,10863.5324074074,77,No
1990-04-03 04:06:40,10778.5787037037,128,No,1990-06-09 07:13:20,10711.4490740741,108,No
1990-03-06 02:53:20,10806.587962963,132,No,1990-01-11 10:00:00,10860.2916666667,64,No
1990-01-13 12:00:00,10858.2083333333,130,No,1990-02-21 03:46:40,10819.5509259259,156,No
1990-01-12 19:20:00,10858.9027777778,165,No,1990-05-12 01:26:40,10739.6898148148,35,No
1990-05-07 10:20:00,10744.3194444444,48,Yes,1990-04-25 09:26:40,10756.3564814815,102,Yes
1990-04-23 18:33:20,10757.9768518519,84,Yes,1990-01-24 09:06:40,10847.3287037037,142,Yes
1990-01-10 11:46:40,10861.2175925926,48,Yes,1990-04-17 07:00:00,10764.4583333333,98,Yes
1990-05-04 21:13:20,10746.8657407407,135,No,1990-01-22 01:33:20,10849.6435185185,117,No
1990-05-13 05:13:20,10738.5324074074,69,No,1990-05-29 04:33:20,10722.5601851852,152,No
1990-04-04 07:53:20,10777.4212962963,86,No,1990-01-12 19:20:00,10858.9027777778,142,No
1990-02-19 07:20:00,10821.4027777778,49,No,1990-04-24 22:20:00,10756.8194444444,131,No
1990-01-13 17:33:20,10857.9768518519,101,Yes,1990-01-01 11:06:40,10870.2453703704,58,Yes
1990-05-01 21:00:00,10749.875,126,Yes,1990-05-21 02:06:40,10730.662037037,129,Yes
1990-01-17 10:26:40,10854.2731481481,107,Yes,1990-04-03 09:40:00,10778.3472222222,106,Yes
1990-02-08 15:46:40,10832.0509259259,105,Yes,1990-05-22 05:53:20,10729.5046296296,60,Yes
1990-04-08 23:00:00,10772.7916666667,97,No,1990-03-11 21:46:40,10800.8009259259,80,No
1990-05-28 23:00:00,10722.7916666667,114,No,1990-04-22 09:13:20,10759.3657407407,74,No
1990-05-08 19:40:00,10742.9305555556,122,Yes,1990-05-27 08:06:40,10724.412037037,140,Yes
1990-02-07 00:53:20,10833.6712962963,99,Yes,1990-03-05 10:13:20,10807.2824074074,117,Yes
1990-04-20 01:40:00,10761.6805555556,95,No,1990-04-24 11:13:20,10757.2824074074,93,No
1990-02-20 00:00:00,10820.7083333333,78,Yes,1990-01-04 05:46:40,10867.4675925926,170,Yes
1990-02-13 01:20:00,10827.6527777778,78,No,1990-01-27 09:20:00,10844.3194444444,75,No
1990-04-04 13:26:40,10777.1898148148,137,No,1990-02-09 19:33:20,10830.8935185185,113,No
1990-03-08 21:33:20,10803.8101851852,60,No,1990-01-04 22:26:40,10866.7731481481,109,No
1990-03-01 00:40:00,10811.6805555556,147,No,1990-05-14 03:26:40,10737.6064814815,97,No
1990-04-05 22:46:40,10775.8009259259,83,Yes,1990-01-12 08:13:20,10859.3657407407,101,Yes
1990-03-24 15:20:00,10788.0694444444,151,Yes,1990-06-10 16:33:20,10710.0601851852,155,Yes
1990-04-24 05:40:00,10757.5138888889,80,Yes,1990-01-04 00:13:20,10867.6990740741,45,Yes
1990-02-06 02:40:00,10834.5972222222,71,No,1990-02-10 23:20:00,10829.7361111111,102,No
1990-01-10 17:20:00,10860.9861111111,82,Yes,1990-03-18 20:26:40,10793.8564814815,98,Yes
1990-02-04 06:13:20,10836.4490740741,84,No,1990-03-26 22:53:20,10785.7546296296,142,No
1990-01-14 10:13:20,10857.2824074074,107,No,1990-02-03 02:26:40,10837.6064814815,38,No
1990-02-08 21:20:00,10831.8194444444,133,Yes,1990-01-03 07:33:20,10868.3935185185,133,Yes
1990-01-11 15:33:20,10860.0601851852,67,No,1990-02-25 02:13:20,10815.6157407407,84,No
1990-03-19 13:06:40,10793.162037037,75,No,1990-06-16 17:00:00,10704.0416666667,95,No
1990-04-09 21:13:20,10771.8657407407,152,Yes,1990-01-19 06:53:20,10852.4212962963,114,Yes
1990-06-04 10:33:20,10716.3101851852,96,Yes,1990-05-17 03:40:00,10734.5972222222,51,Yes
1990-04-29 13:26:40,10752.1898148148,128,Yes,1990-05-09 23:26:40,10741.7731481481,143,Yes
1990-05-15 12:46:40,10736.2175925926,151,No,1990-03-26 22:53:20,10785.7546296296,106,No
1990-03-18 20:26:40,10793.8564814815,124,No,1990-04-16 08:46:40,10765.3842592593,147,No
1990-04-05 22:46:40,10775.8009259259,61,No,1990-01-09 13:33:20,10862.1435185185,115,No
1990-06-08 03:26:40,10712.6064814815,16,No,1990-05-25 11:40:00,10726.2638888889,117,No
1990-01-02 20:26:40,10868.8564814815,114,No,1990-02-02 04:13:20,10838.5324074074,50,No
1990-05-09 06:46:40,10742.4675925926,71,Yes,1990-04-21 11:00:00,10760.2916666667,139,Yes
1990-03-27 21:06:40,10784.8287037037,79,Yes,1990-02-24 15:06:40,10816.0787037037,50,Yes
1990-03-05 04:40:00,10807.5138888889,104,Yes,1990-06-11 09:13:20,10709.3657407407,128,Yes
1990-04-24 05:40:00,10757.5138888889,101,Yes,1990-02-15 14:26:40,10825.1064814815,43,Yes
1990-01-15 19:33:20,10855.8935185185,98,Yes,1990-01-15 02:53:20,10856.587962963,102,Yes
1990-01-05 20:40:00,10865.8472222222,131,Yes,1990-02-04 06:13:20,10836.4490740741,94,Yes
1990-01-28 02:00:00,10843.625,92,Yes,1990-03-17 05:33:20,10795.4768518519,147,Yes
1990-03-18 14:53:20,10794.087962963,74,Yes,1990-03-19 07:33:20,10793.3935185185,120,Yes
1990-06-13 05:40:00,10707.5138888889,98,No,1990-04-15 21:40:00,10765.8472222222,104,No
1990-02-24 15:06:40,10816.0787037037,87,Yes,1990-02-08 10:13:20,10832.2824074074,99,Yes
1990-01-23 10:53:20,10848.2546296296,61,Yes,1990-04-07 13:40:00,10774.1805555556,76,Yes
1990-01-04 05:46:40,10867.4675925926,103,No,1990-05-30 19:26:40,10720.9398148148,100,No
1990-05-06 23:13:20,10744.7824074074,121,Yes,1990-01-09 13:33:20,10862.1435185185,139,Yes
1990-06-13 16:46:40,10707.0509259259,68,Yes,1990-03-08 16:00:00,10804.0416666667,54,Yes
1990-01-26 11:06:40,10845.2453703704,86,No,1990-02-06 19:20:00,10833.9027777778,123,No
1990-03-05 15:46:40,10807.0509259259,96,Yes,1990-06-03 17:53:20,10717.0046296296,83,Yes
1990-06-07 05:13:20,10713.5324074074,96,Yes,1990-06-13 16:46:40,10707.0509259259,81,Yes
1990-05-17 20:20:00,10733.9027777778,94,Yes,1990-02-19 01:46:40,10821.6342592593,78,Yes
1990-03-19 02:00:00,10793.625,56,Yes,1990-04-07 08:06:40,10774.412037037,103,Yes
1990-06-15 18:46:40,10704.9675925926,82,Yes,1990-06-16 05:53:20,10704.5046296296,136,Yes
1990-01-20 10:40:00,10851.2638888889,105,No,1990-03-29 12:00:00,10783.2083333333,38,No
1990-05-10 21:40:00,10740.8472222222,38,Yes,1990-03-16 07:20:00,10796.4027777778,46,Yes
1990-05-24 13:26:40,10727.1898148148,112,Yes,1990-05-21 02:06:40,10730.662037037,133,Yes
1990-05-20 09:26:40,10731.3564814815,107,No,1990-05-14 14:33:20,10737.1435185185,71,No
1990-02-22 07:33:20,10818.3935185185,96,Yes,1990-02-22 13:06:40,10818.162037037,98,Yes
1990-03-01 11:46:40,10811.2175925926,154,Yes,1990-01-12 02:40:00,10859.5972222222,95,Yes
1990-03-19 02:00:00,10793.625,72,No,1990-06-06 07:00:00,10714.4583333333,60,No
1990-04-18 10:46:40,10763.3009259259,124,No,1990-02-14 10:40:00,10826.2638888889,76,No
1990-03-21 20:40:00,10790.8472222222,79,Yes,1990-02-15 03:20:00,10825.5694444444,73,Yes
1990-04-14 01:13:20,10767.6990740741,75,No,1990-02-02 09:46:40,10838.3009259259,126,No
1990-02-06 13:46:40,10834.1342592593,45,Yes,1990-01-03 18:40:00,10867.9305555556,169,Yes
1990-01-01 11:06:40,10870.2453703704,127,Yes,1990-06-11 20:20:00,10708.9027777778,56,Yes
1990-02-27 09:46:40,10813.3009259259,85,Yes,1990-02-04 22:53:20,10835.7546296296,65,Yes
1990-04-30 00:33:20,10751.7268518519,89,Yes,1990-06-15 13:13:20,10705.1990740741,94,Yes
1990-06-02 19:40:00,10717.9305555556,103,No,1990-04-17 12:33:20,10764.2268518519,53,No
1990-03-02 10:00:00,10810.2916666667,53,No,1990-04-09 21:13:20,10771.8657407407,93,No
1990-05-15 07:13:20,10736.4490740741,64,Yes,1990-05-31 23:13:20,10719.7824074074,123,Yes
1990-01-27 09:20:00,10844.3194444444,167,Yes,1990-05-11 08:46:40,10740.3842592593,70,Yes
1990-02-20 11:06:40,10820.2453703704,109,No,1990-02-13 23:33:20,10826.7268518519,124,No
1990-04-23 07:26:40,10758.4398148148,109,No,1990-03-05 21:20:00,10806.8194444444,92,No
1990-04-11 23:13:20,10769.7824074074,113,Yes,1990-05-08 08:33:20,10743.3935185185,77,Yes
1990-01-16 01:06:40,10855.662037037,39,No,1990-03-04 12:00:00,10808.2083333333,96,No
1990-04-02 11:26:40,10779.2731481481,88,Yes,1990-05-12 12:33:20,10739.2268518519,126,Yes
1990-03-17 00:00:00,10795.7083333333,114,Yes,1990-04-12 15:53:20,10769.087962963,99,Yes
1990-05-01 15:26:40,10750.1064814815,166,Yes,1990-02-20 11:06:40,10820.2453703704,71,Yes
1990-06-03 12:20:00,10717.2361111111,104,No,1990-01-06 18:53:20,10864.9212962963,95,No
1990-03-04 06:26:40,10808.4398148148,92,No,1990-01-02 14:53:20,10869.087962963,99,No
1990-03-25 02:26:40,10787.6064814815,95,No,1990-05-22 00:20:00,10729.7361111111,80,No
1990-06-12 18:33:20,10707.9768518519,85,Yes,1990-02-01 00:26:40,10839.6898148148,128,Yes
1990-03-26 06:13:20,10786.4490740741,99,No,1990-01-30 20:40:00,10840.8472222222,39,No
1990-06-12 18:33:20,10707.9768518519,81,No,1990-01-09 13:33:20,10862.1435185185,128,No
1990-01-05 15:06:40,10866.0787037037,103,No,1990-02-19 01:46:40,10821.6342592593,81,No
1990-01-19 18:00:00,10851.9583333333,62,No,1990-05-23 09:40:00,10728.3472222222,115,No
1990-03-26 11:46:40,10786.2175925926,114,No,1990-04-24 16:46:40,10757.0509259259,60,No
1990-06-17 09:40:00,10703.3472222222,76,No,1990-04-10 02:46:40,10771.6342592593,82,No
1990-06-01 21:26:40,10718.8564814815,91,Yes,1990-02-20 16:40:00,10820.0138888889,73,Yes
1990-02-20 11:06:40,10820.2453703704,120,Yes,1990-01-15 19:33:20,10855.8935185185,107,Yes
1990-04-28 09:40:00,10753.3472222222,96,No,1990-02-14 16:13:20,10826.0324074074,166,No
1990-05-19 22:20:00,10731.8194444444,107,Yes,1990-03-06 19:33:20,10805.8935185185,147,Yes
1990-05-01 21:00:00,10749.875,67,No,1990-03-09 08:40:00,10803.3472222222,105,No
1990-04-17 18:06:40,10763.9953703704,106,No,1990-03-21 09:33:20,10791.3101851852,119,No
1990-05-16 22:06:40,10734.8287037037,114,Yes,1990-03-03 19:20:00,10808.9027777778,138,Yes
1990-05-14 09:00:00,10737.375,79,No,1990-03-11 05:06:40,10801.4953703704,118,No
1990-02-10 23:20:00,10829.7361111111,114,No,1990-04-22 20:20:00,10758.9027777778,115,No
1990-05-02 19:13:20,10748.9490740741,77,Yes,1990-01-24 09:06:40,10847.3287037037,93,Yes
1990-01-18 03:06:40,10853.5787037037,101,No,1990-05-28 17:26:40,10723.0231481481,134,No
1990-05-04 15:40:00,10747.0972222222,153,No,1990-03-13 12:40:00,10799.1805555556,114,No
1990-01-19 12:26:40,10852.1898148148,173,No,1990-03-01 00:40:00,10811.6805555556,71,No
1990-03-20 16:53:20,10792.0046296296,66,No,1990-03-28 19:20:00,10783.9027777778,91,No
1990-05-25 06:06:40,10726.4953703704,114,Yes,1990-03-06 08:26:40,10806.3564814815,131,Yes
1990-01-18 03:06:40,10853.5787037037,94,No,1990-03-13 01:33:20,10799.6435185185,137,No
1990-05-10 21:40:00,10740.8472222222,134,Yes,1990-04-24 22:20:00,10756.8194444444,121,Yes
1990-03-30 10:13:20,10782.2824074074,122,No,1990-03-27 15:33:20,10785.0601851852,74,No
1990-02-10 01:06:40,10830.662037037,102,Yes,1990-04-01 13:13:20,10780.1990740741,69,Yes
1990-05-06 12:06:40,10745.2453703704,89,Yes,1990-06-03 01:13:20,10717.6990740741,79,Yes
1990-02-22 07:33:20,10818.3935185185,89,No,1990-02-10 17:46:40,10829.9675925926,105,No
1990-04-04 02:20:00,10777.6527777778,102,No,1990-01-02 20:26:40,10868.8564814815,68,No
1990-04-01 18:46:40,10779.9675925926,107,No,1990-01-16 23:20:00,10854.7361111111,73,No
1990-02-18 14:40:00,10822.0972222222,88,Yes,1990-04-08 23:00:00,10772.7916666667,99,Yes
1990-02-07 23:06:40,10832.7453703704,93,No,1990-01-12 13:46:40,10859.1342592593,102,No
1990-06-03 23:26:40,10716.7731481481,87,No,1990-03-10 23:33:20,10801.7268518519,131,No
1990-03-10 01:20:00,10802.6527777778,103,No,1990-03-23 06:00:00,10789.4583333333,111,No
1990-05-23 20:46:40,10727.8842592593,58,No,1990-02-05 04:26:40,10835.5231481481,92,No
1990-03-14 05:20:00,10798.4861111111,122,No,1990-01-27 14:53:20,10844.087962963,88,No
1990-04-10 02:46:40,10771.6342592593,60,Yes,1990-03-31 19:33:20,10780.8935185185,98,Yes
1990-04-05 11:40:00,10776.2638888889,152,Yes,1990-04-05 22:46:40,10775.8009259259,98,Yes
1990-05-01 09:53:20,10750.337962963,57,No,1990-05-02 13:40:00,10749.1805555556,104,No
1990-03-13 01:33:20,10799.6435185185,82,Yes,1990-05-18 01:53:20,10733.6712962963,98,Yes
1990-05-15 18:20:00,10735.9861111111,104,No,1990-05-04 21:13:20,10746.8657407407,110,No
1990-03-26 17:20:00,10785.9861111111,105,Yes,1990-04-20 12:46:40,10761.2175925926,58,Yes
1990-01-28 02:00:00,10843.625,77,Yes,1990-02-11 21:33:20,10828.8101851852,68,Yes
1990-04-13 03:00:00,10768.625,101,Yes,1990-03-18 14:53:20,10794.087962963,84,Yes
1990-05-22 00:20:00,10729.7361111111,31,Yes,1990-01-26 11:06:40,10845.2453703704,127,Yes
1990-04-11 12:06:40,10770.2453703704,143,Yes,1990-06-12 18:33:20,10707.9768518519,142,Yes
1990-03-31 19:33:20,10780.8935185185,103,No,1990-06-18 19:00:00,10701.9583333333,127,No
1990-03-28 19:20:00,10783.9027777778,91,Yes,1990-01-11 15:33:20,10860.0601851852,-8,Yes
1990-05-19 11:13:20,10732.2824074074,82,Yes,1990-06-04 10:33:20,10716.3101851852,103,Yes
1990-04-20 12:46:40,10761.2175925926,93,Yes,1990-04-10 08:20:00,10771.4027777778,169,Yes
1990-01-04 22:26:40,10866.7731481481,78,Yes,1990-06-14 03:53:20,10706.587962963,85,Yes
1990-04-26 13:13:20,10755.1990740741,79,No,1990-01-16 06:40:00,10855.4305555556,105,No
1990-01-15 14:00:00,10856.125,106,Yes,1990-02-15 08:53:20,10825.337962963,75,Yes
1990-02-20 11:06:40,10820.2453703704,99,No,1990-03-25 02:26:40,10787.6064814815,97,No
1990-01-09 08:00:00,10862.375,59,Yes,1990-02-26 17:06:40,10813.9953703704,119,Yes
1990-02-20 11:06:40,10820.2453703704,132,No,1990-02-21 20:26:40,10818.8564814815,116,No
1990-05-05 08:20:00,10746.4027777778,100,No,1990-05-26 21:00:00,10724.875,131,No
1990-05-29 10:06:40,10722.3287037037,98,No,1990-05-15 12:46:40,10736.2175925926,59,No
1990-01-25 18:26:40,10845.9398148148,99,No,1990-01-31 02:13:20,10840.6157407407,126,No
1990-04-15 10:33:20,10766.3101851852,136,No,1990-04-21 22:06:40,10759.8287037037,79,No
1990-03-22 18:53:20,10789.9212962963,93,Yes,1990-03-06 14:00:00,10806.125,67,Yes
1990-01-07 06:00:00,10864.4583333333,116,No,1990-03-07 06:40:00,10805.4305555556,88,No
1990-02-26 22:40:00,10813.7638888889,89,Yes,1990-06-03 06:46:40,10717.4675925926,127,Yes
1990-04-10 08:20:00,10771.4027777778,116,No,1990-03-14 10:53:20,10798.2546296296,81,No
1990-02-16 07:06:40,10824.412037037,81,No,1990-03-21 20:40:00,10790.8472222222,156,No
1990-04-30 11:40:00,10751.2638888889,91,No,1990-03-15 03:33:20,10797.5601851852,43,No
1990-04-25 15:00:00,10756.125,89,Yes,1990-03-19 07:33:20,10793.3935185185,128,Yes
1990-03-17 22:13:20,10794.7824074074,97,No,1990-03-04 00:53:20,10808.6712962963,147,No
1990-04-29 07:53:20,10752.4212962963,51,Yes,1990-04-02 17:00:00,10779.0416666667,89,Yes
1990-03-17 16:40:00,10795.0138888889,111,No,1990-03-27 15:33:20,10785.0601851852,152,No
1990-02-18 09:06:40,10822.3287037037,102,No,1990-03-10 01:20:00,10802.6527777778,85,No
1990-05-29 10:06:40,10722.3287037037,111,No,1990-01-21 03:20:00,10850.5694444444,104,No
1990-02-02 04:13:20,10838.5324074074,55,Yes,1990-06-03 06:46:40,10717.4675925926,137,Yes
1990-04-18 21:53:20,10762.837962963,119,Yes,1990-05-11 08:46:40,10740.3842592593,64,Yes
1990-04-20 18:20:00,10760.9861111111,105,Yes,1990-01-12 13:46:40,10859.1342592593,105,Yes
1990-01-07 22:40:00,10863.7638888889,64,Yes,1990-02-13 01:20:00,10827.6527777778,53,Yes
1990-05-09 01:13:20,10742.6990740741,75,No,1990-06-05 08:46:40,10715.3842592593,58,No
1990-01-10 00:40:00,10861.6805555556,121,No,1990-03-26 17:20:00,10785.9861111111,73,No
1990-01-08 15:20:00,10863.0694444444,155,Yes,1990-06-12 07:26:40,10708.4398148148,146,Yes
1990-01-16 17:46:40,10854.9675925926,114,Yes,1990-01-03 07:33:20,10868.3935185185,164,Yes
1990-02-13 01:20:00,10827.6527777778,124,No,1990-05-25 06:06:40,10726.4953703704,112,No
1990-06-05 14:20:00,10715.1527777778,84,Yes,1990-05-08 19:40:00,10742.9305555556,160,Yes
1990-03-21 15:06:40,10791.0787037037,157,No,1990-04-20 12:46:40,10761.2175925926,131,No
1990-06-08 03:26:40,10712.6064814815,139,Yes,1990-05-16 16:33:20,10735.0601851852,85,Yes
1990-04-28 20:46:40,10752.8842592593,115,No,1990-01-24 09:06:40,10847.3287037037,108,No
1990-02-10 23:20:00,10829.7361111111,132,Yes,1990-05-02 02:33:20,10749.6435185185,53,Yes
1990-05-23 15:13:20,10728.1157407407,67,Yes,1990-02-24 20:40:00,10815.8472222222,89,Yes
1990-03-24 15:20:00,10788.0694444444,155,No,1990-03-01 06:13:20,10811.4490740741,125,No
1990-01-02 14:53:20,10869.087962963,135,Yes,1990-06-11 03:40:00,10709.5972222222,98,Yes
1990-06-09 23:53:20,10710.7546296296,85,No,1990-01-04 22:26:40,10866.7731481481,162,No
1990-03-18 09:20:00,10794.3194444444,68,No,1990-04-15 21:40:00,10765.8472222222,93,No
1990-05-31 01:00:00,10720.7083333333,57,Yes,1990-04-29 13:26:40,10752.1898148148,55,Yes
1990-04-09 21:13:20,10771.8657407407,130,No,1990-01-08 09:46:40,10863.3009259259,83,No
1990-01-22 18:13:20,10848.9490740741,188,Yes,1990-02-11 16:00:00,10829.0416666667,78,Yes
1990-04-01 18:46:40,10779.9675925926,91,Yes,1990-05-24 07:53:20,10727.4212962963,90,Yes
1990-02-23 05:46:40,10817.4675925926,119,No,1990-05-20 20:33:20,10730.8935185185,32,No
1990-03-10 01:20:00,10802.6527777778,84,Yes,1990-05-18 13:00:00,10733.2083333333,91,Yes
1990-04-22 03:40:00,10759.5972222222,80,Yes,1990-03-25 19:06:40,10786.912037037,80,Yes
1990-06-02 14:06:40,10718.162037037,120,Yes,1990-03-01 11:46:40,10811.2175925926,140,Yes
1990-01-08 09:46:40,10863.3009259259,114,No,1990-02-27 04:13:20,10813.5324074074,98,No
1990-02-16 07:06:40,10824.412037037,109,No,1990-03-31 14:00:00,10781.125,29,No
1990-04-29 19:00:00,10751.9583333333,66,No,1990-01-09 13:33:20,10862.1435185185,85,No
1990-03-14 22:00:00,10797.7916666667,129,No,1990-01-10 00:40:00,10861.6805555556,93,No
1990-04-09 21:13:20,10771.8657407407,92,No,1990-04-24 16:46:40,10757.0509259259,131,No
1990-05-01 21:00:00,10749.875,97,No,1990-05-08 19:40:00,10742.9305555556,69,No
1990-05-03 11:53:20,10748.2546296296,72,Yes,1990-02-05 21:06:40,10834.8287037037,138,Yes
1990-03-29 23:06:40,10782.7453703704,84,No,1990-03-28 02:40:00,10784.5972222222,137,No
1990-01-12 19:20:00,10858.9027777778,61,No,1990-03-30 21:20:00,10781.8194444444,94,No
1990-05-07 04:46:40,10744.5509259259,127,No,1990-05-02 08:06:40,10749.412037037,106,No
1990-05-31 01:00:00,10720.7083333333,142,No,1990-02-22 18:40:00,10817.9305555556,141,No
1990-06-17 20:46:40,10702.8842592593,65,No,1990-06-08 20:06:40,10711.912037037,123,No
1990-05-07 15:53:20,10744.087962963,111,No,1990-06-14 03:53:20,10706.587962963,105,No
1990-03-20 11:20:00,10792.2361111111,99,Yes,1990-02-25 07:46:40,10815.3842592593,44,Yes
1990-01-17 10:26:40,10854.2731481481,152,Yes,1990-06-09 18:20:00,10710.9861111111,114,Yes
1990-04-04 02:20:00,10777.6527777778,98,No,1990-03-11 21:46:40,10800.8009259259,94,No
1990-03-25 08:00:00,10787.375,66,No,1990-03-24 09:46:40,10788.3009259259,85,No
1990-04-22 14:46:40,10759.1342592593,151,Yes,1990-06-10 05:26:40,10710.5231481481,93,Yes
1990-03-30 15:46:40,10782.0509259259,102,No,1990-05-27 08:06:40,10724.412037037,109,No
1990-01-01 00:00:00,10870.7083333333,55,No,1990-04-06 04:20:00,10775.5694444444,138,No
1990-05-29 04:33:20,10722.5601851852,134,Yes,1990-05-04 10:06:40,10747.3287037037,93,Yes
1990-05-09 06:46:40,10742.4675925926,64,No,1990-05-06 23:13:20,10744.7824074074,140,No
1990-04-18 10:46:40,10763.3009259259,79,No,1990-05-20 09:26:40,10731.3564814815,127,No
1990-03-17 11:06:40,10795.2453703704,80,Yes,1990-01-07 22:40:00,10863.7638888889,124,Yes
1990-04-17 12:33:20,10764.2268518519,144,No,1990-01-05 04:00:00,10866.5416666667,65,No
1990-05-22 00:20:00,10729.7361111111,97,Yes,1990-01-10 11:46:40,10861.2175925926,110,Yes
1990-03-04 00:53:20,10808.6712962963,69,No,1990-06-09 12:46:40,10711.2175925926,84,No
1990-01-13 12:00:00,10858.2083333333,104,Yes,1990-04-07 02:33:20,10774.6435185185,73,Yes
1990-01-07 00:26:40,10864.6898148148,128,No,1990-05-14 14:33:20,10737.1435185185,111,No
1990-04-12 04:46:40,10769.5509259259,91,Yes,1990-03-29 00:53:20,10783.6712962963,106,Yes
1990-01-14 10:13:20,10857.2824074074,103,Yes,1990-03-13 23:46:40,10798.7175925926,103,Yes
1990-04-30 11:40:00,10751.2638888889,162,Yes,1990-05-01 04:20:00,10750.5694444444,68,Yes
1990-03-19 13:06:40,10793.162037037,151,Yes,1990-02-20 22:13:20,10819.7824074074,139,Yes
1990-06-01 10:20:00,10719.3194444444,56,Yes,1990-06-09 01:40:00,10711.6805555556,108,Yes
1990-05-10 21:40:00,10740.8472222222,88,No,1990-04-21 11:00:00,10760.2916666667,104,No
1990-04-16 14:20:00,10765.1527777778,75,Yes,1990-03-06 14:00:00,10806.125,96,Yes
1990-06-15 13:13:20,10705.1990740741,60,No,1990-04-01 13:13:20,10780.1990740741,100,No
1990-03-02 10:00:00,10810.2916666667,70,No,1990-01-24 14:40:00,10847.0972222222,65,No
1990-06-01 15:53:20,10719.087962963,87,No,1990-01-22 12:40:00,10849.1805555556,125,No
1990-04-02 17:00:00,10779.0416666667,71,Yes,1990-05-06 01:00:00,10745.7083333333,91,Yes
1990-05-06 12:06:40,10745.2453703704,111,Yes,1990-06-02 14:06:40,10718.162037037,168,Yes
1990-04-22 09:13:20,10759.3657407407,96,No,1990-02-20 22:13:20,10819.7824074074,34,No
1990-01-26 00:00:00,10845.7083333333,120,No,1990-03-30 04:40:00,10782.5138888889,88,No
1990-01-20 21:46:40,10850.8009259259,92,Yes,1990-02-21 14:53:20,10819.087962963,170,Yes
