DOB_Male,DaysAlive_Male,IQ_Male,Pass_Female,DOB_Female,DaysAlive_Female,IQ_Female,Pass_Female.1
1990-02-08 15:46:40,10832.0509259259,80,Yes,1990-01-16 06:40:00,10855.4305555556,124,Yes
1990-01-09 13:33:20,10862.1435185185,111,No,1990-02-21 20:26:40,10818.8564814815,13,No
1990-05-09 23:26:40,10741.7731481481,44,Yes,1990-05-14 03:26:40,10737.6064814815,96,Yes
1990-05-02 19:13:20,10748.9490740741,48,Yes,1990-04-16 08:46:40,10765.3842592593,148,Yes
1990-01-26 22:13:20,10844.7824074074,50,No,1990-01-02 20:26:40,10868.8564814815,87,No
1990-04-22 09:13:20,10759.3657407407,116,Yes,1990-01-02 03:46:40,10869.5509259259,96,Yes
1990-04-11 12:06:40,10770.2453703704,77,Yes,1990-05-28 17:26:40,10723.0231481481,103,Yes
1990-05-26 21:00:00,10724.875,113,Yes,1990-04-17 01:26:40,10764.6898148148,60,Yes
1990-01-23 05:20:00,10848.4861111111,81,No,1990-06-01 21:26:40,10718.8564814815,112,No
1990-04-04 13:26:40,10777.1898148148,119,No,1990-05-05 02:46:40,10746.6342592593,86,No
1990-06-10 16:33:20,10710.0601851852,142,Yes,1990-02-11 10:26:40,10829.2731481481,50,Yes
1990-03-12 03:20:00,10800.5694444444,99,No,1990-01-06 18:53:20,10864.9212962963,163,No
1990-02-27 09:46:40,10813.3009259259,102,No,1990-04-13 08:33:20,10768.3935185185,100,No
1990-02-28 08:00:00,10812.375,146,Yes,1990-04-21 05:26:40,10760.5231481481,76,Yes
1990-06-14 20:33:20,10705.8935185185,52,No,1990-04-01 18:46:40,10779.9675925926,36,No
1990-06-12 01:53:20,10708.6712962963,84,No,1990-03-28 13:46:40,10784.1342592593,104,No
1990-03-14 05:20:00,10798.4861111111,95,Yes,1990-04-14 06:46:40,10767.4675925926,67,Yes
1990-01-20 21:46:40,10850.8009259259,111,Yes,1990-03-20 00:13:20,10792.6990740741,96,Yes
1990-03-06 02:53:20,10806.587962963,82,No,1990-06-07 05:13:20,10713.5324074074,131,No
1990-03-20 16:53:20,10792.0046296296,124,Yes,1990-01-01 22:13:20,10869.7824074074,91,Yes
1990-03-02 21:06:40,10809.8287037037,107,Yes,1990-06-12 01:53:20,10708.6712962963,131,Yes
1990-03-27 15:33:20,10785.0601851852,140,No,1990-01-28 07:33:20,10843.3935185185,127,No
1990-03-28 13:46:40,10784.1342592593,91,Yes,1990-06-16 22:33:20,10703.8101851852,101,Yes
1990-01-03 18:40:00,10867.9305555556,59,Yes,1990-03-19 02:00:00,10793.625,114,Yes
1990-03-21 15:06:40,10791.0787037037,85,No,1990-05-11 03:13:20,10740.6157407407,67,No
1990-01-25 01:46:40,10846.6342592593,114,Yes,1990-03-27 10:00:00,10785.2916666667,97,Yes
1990-02-23 22:26:40,10816.7731481481,147,No,1990-01-19 12:26:40,10852.1898148148,85,No
1990-05-24 19:00:00,10726.9583333333,116,No,1990-01-17 10:26:40,10854.2731481481,107,No
1990-02-20 11:06:40,10820.2453703704,133,No,1990-02-19 01:46:40,10821.6342592593,110,No
1990-01-29 05:46:40,10842.4675925926,114,No,1990-06-09 18:20:00,10710.9861111111,135,No
1990-05-23 20:46:40,10727.8842592593,141,Yes,1990-02-21 09:20:00,10819.3194444444,72,Yes
1990-01-29 00:13:20,10842.6990740741,64,Yes,1990-01-15 19:33:20,10855.8935185185,71,Yes
1990-03-20 11:20:00,10792.2361111111,94,No,1990-03-06 08:26:40,10806.3564814815,119,No
1990-03-24 09:46:40,10788.3009259259,78,Yes,1990-01-01 00:00:00,10870.7083333333,55,Yes
1990-01-14 10:13:20,10857.2824074074,130,No,1990-01-16 12:13:20,10855.1990740741,128,No
1990-01-22 01:33:20,10849.6435185185,76,No,1990-06-10 22:06:40,10709.8287037037,87,No
1990-06-10 22:06:40,10709.8287037037,109,No,1990-04-30 06:06:40,10751.4953703704,56,No
1990-05-28 06:20:00,10723.4861111111,69,No,1990-02-26 11:33:20,10814.2268518519,150,No
1990-03-26 22:53:20,10785.7546296296,96,No,1990-02-13 12:26:40,10827.1898148148,104,No
1990-03-24 04:13:20,10788.5324074074,96,Yes,1990-04-30 11:40:00,10751.2638888889,58,Yes
1990-01-05 09:33:20,10866.3101851852,89,Yes,1990-02-23 11:20:00,10817.2361111111,82,Yes
1990-06-12 01:53:20,10708.6712962963,114,No,1990-05-05 02:46:40,10746.6342592593,109,No
1990-01-05 15:06:40,10866.0787037037,156,No,1990-03-16 07:20:00,10796.4027777778,121,No
1990-01-05 09:33:20,10866.3101851852,72,Yes,1990-04-10 13:53:20,10771.1712962963,90,Yes
1990-02-24 09:33:20,10816.3101851852,107,No,1990-02-04 22:53:20,10835.7546296296,69,No
1990-01-08 09:46:40,10863.3009259259,145,No,1990-01-20 10:40:00,10851.2638888889,81,No
1990-03-31 19:33:20,10780.8935185185,137,Yes,1990-05-03 06:20:00,10748.4861111111,81,Yes
1990-02-04 22:53:20,10835.7546296296,104,Yes,1990-03-16 12:53:20,10796.1712962963,121,Yes
1990-04-27 22:33:20,10753.8101851852,82,Yes,1990-04-09 15:40:00,10772.0972222222,80,Yes
1990-03-07 06:40:00,10805.4305555556,137,Yes,1990-05-10 16:06:40,10741.0787037037,135,Yes
1990-03-01 11:46:40,10811.2175925926,100,No,1990-04-19 09:00:00,10762.375,85,No
1990-02-28 13:33:20,10812.1435185185,74,No,1990-06-11 03:40:00,10709.5972222222,111,No
1990-03-16 01:46:40,10796.6342592593,73,No,1990-04-12 04:46:40,10769.5509259259,160,No
1990-03-04 06:26:40,10808.4398148148,99,Yes,1990-06-04 21:40:00,10715.8472222222,81,Yes
1990-03-16 01:46:40,10796.6342592593,146,No,1990-05-03 23:00:00,10747.7916666667,56,No
1990-01-16 06:40:00,10855.4305555556,77,No,1990-02-10 01:06:40,10830.662037037,103,No
1990-04-20 23:53:20,10760.7546296296,108,No,1990-02-15 20:00:00,10824.875,127,No
1990-01-25 01:46:40,10846.6342592593,68,Yes,1990-05-15 01:40:00,10736.6805555556,93,Yes
1990-02-18 20:13:20,10821.8657407407,99,Yes,1990-06-04 05:00:00,10716.5416666667,111,Yes
1990-05-23 15:13:20,10728.1157407407,45,Yes,1990-03-05 04:40:00,10807.5138888889,90,Yes
1990-06-18 07:53:20,10702.4212962963,97,No,1990-01-28 02:00:00,10843.625,144,No
1990-02-27 09:46:40,10813.3009259259,123,Yes,1990-06-03 12:20:00,10717.2361111111,156,Yes
1990-02-14 16:13:20,10826.0324074074,85,No,1990-05-21 02:06:40,10730.662037037,90,No
1990-04-05 11:40:00,10776.2638888889,105,No,1990-05-31 12:06:40,10720.2453703704,116,No
1990-03-25 13:33:20,10787.1435185185,114,Yes,1990-02-13 23:33:20,10826.7268518519,127,Yes
1990-01-11 10:00:00,10860.2916666667,97,Yes,1990-03-14 05:20:00,10798.4861111111,16,Yes
1990-01-19 01:20:00,10852.6527777778,88,No,1990-01-19 23:33:20,10851.7268518519,140,No
1990-06-17 09:40:00,10703.3472222222,119,No,1990-02-12 08:40:00,10828.3472222222,105,No
1990-02-04 22:53:20,10835.7546296296,111,Yes,1990-06-14 15:00:00,10706.125,111,Yes
1990-01-14 15:46:40,10857.0509259259,116,Yes,1990-05-15 07:13:20,10736.4490740741,126,Yes
1990-05-14 09:00:00,10737.375,126,Yes,1990-01-05 09:33:20,10866.3101851852,132,Yes
1990-02-13 06:53:20,10827.4212962963,96,Yes,1990-03-22 13:20:00,10790.1527777778,91,Yes
1990-05-11 03:13:20,10740.6157407407,104,Yes,1990-02-04 06:13:20,10836.4490740741,101,Yes
1990-02-18 20:13:20,10821.8657407407,173,Yes,1990-05-23 15:13:20,10728.1157407407,127,Yes
1990-03-19 13:06:40,10793.162037037,64,No,1990-01-16 12:13:20,10855.1990740741,89,No
1990-01-04 16:53:20,10867.0046296296,58,No,1990-03-19 18:40:00,10792.9305555556,145,No
1990-03-23 11:33:20,10789.2268518519,122,Yes,1990-06-16 05:53:20,10704.5046296296,68,Yes
1990-01-04 22:26:40,10866.7731481481,92,Yes,1990-03-03 19:20:00,10808.9027777778,81,Yes
1990-02-28 19:06:40,10811.912037037,122,No,1990-04-16 03:13:20,10765.6157407407,103,No
1990-01-07 17:06:40,10863.9953703704,133,No,1990-03-22 07:46:40,10790.3842592593,72,No
1990-05-05 02:46:40,10746.6342592593,135,No,1990-02-25 07:46:40,10815.3842592593,126,No
1990-01-12 08:13:20,10859.3657407407,78,Yes,1990-03-18 09:20:00,10794.3194444444,101,Yes
1990-01-13 23:06:40,10857.7453703704,95,Yes,1990-02-15 08:53:20,10825.337962963,80,Yes
1990-05-28 17:26:40,10723.0231481481,109,No,1990-04-19 20:06:40,10761.912037037,94,No
1990-01-01 11:06:40,10870.2453703704,147,Yes,1990-05-21 07:40:00,10730.4305555556,107,Yes
1990-04-30 06:06:40,10751.4953703704,89,No,1990-03-03 08:13:20,10809.3657407407,69,No
1990-04-06 04:20:00,10775.5694444444,108,Yes,1990-03-17 16:40:00,10795.0138888889,116,Yes
1990-03-18 20:26:40,10793.8564814815,72,Yes,1990-02-19 07:20:00,10821.4027777778,112,Yes
1990-03-27 04:26:40,10785.5231481481,97,Yes,1990-04-07 19:13:20,10773.9490740741,95,Yes
1990-02-09 08:26:40,10831.3564814815,54,Yes,1990-05-12 23:40:00,10738.7638888889,115,Yes
1990-05-15 18:20:00,10735.9861111111,67,Yes,1990-03-19 18:40:00,10792.9305555556,115,Yes
1990-02-20 22:13:20,10819.7824074074,76,No,1990-01-18 03:06:40,10853.5787037037,100,No
1990-03-20 11:20:00,10792.2361111111,67,No,1990-06-18 07:53:20,10702.4212962963,126,No
1990-04-01 01:06:40,10780.662037037,119,No,1990-02-10 06:40:00,10830.4305555556,25,No
1990-02-28 08:00:00,10812.375,64,No,1990-03-31 02:53:20,10781.587962963,88,No
1990-06-08 03:26:40,10712.6064814815,109,Yes,1990-01-31 07:46:40,10840.3842592593,110,Yes
1990-06-03 06:46:40,10717.4675925926,88,No,1990-06-16 11:26:40,10704.2731481481,62,No
1990-06-03 06:46:40,10717.4675925926,93,No,1990-01-16 17:46:40,10854.9675925926,114,No
1990-02-10 12:13:20,10830.1990740741,46,Yes,1990-04-09 04:33:20,10772.5601851852,51,Yes
1990-04-28 20:46:40,10752.8842592593,110,Yes,1990-01-01 22:13:20,10869.7824074074,71,Yes
1990-02-04 06:13:20,10836.4490740741,120,No,1990-06-16 00:20:00,10704.7361111111,92,No
1990-01-16 01:06:40,10855.662037037,127,No,1990-04-30 11:40:00,10751.2638888889,188,No
1990-01-10 00:40:00,10861.6805555556,107,No,1990-03-09 14:13:20,10803.1157407407,96,No
1990-05-16 22:06:40,10734.8287037037,95,Yes,1990-05-19 05:40:00,10732.5138888889,114,Yes
1990-04-17 12:33:20,10764.2268518519,128,No,1990-05-16 11:00:00,10735.2916666667,141,No
1990-06-11 14:46:40,10709.1342592593,128,No,1990-03-20 16:53:20,10792.0046296296,110,No
1990-03-16 18:26:40,10795.9398148148,108,Yes,1990-01-28 02:00:00,10843.625,125,Yes
1990-02-23 00:13:20,10817.6990740741,116,No,1990-04-17 23:40:00,10763.7638888889,98,No
1990-05-10 05:00:00,10741.5416666667,113,No,1990-04-05 06:06:40,10776.4953703704,147,No
1990-02-05 15:33:20,10835.0601851852,94,Yes,1990-04-12 10:20:00,10769.3194444444,112,Yes
1990-05-23 09:40:00,10728.3472222222,112,No,1990-01-24 20:13:20,10846.8657407407,153,No
1990-02-17 05:20:00,10823.4861111111,110,Yes,1990-01-29 11:20:00,10842.2361111111,124,Yes
1990-02-10 01:06:40,10830.662037037,118,No,1990-01-27 14:53:20,10844.087962963,144,No
1990-02-22 13:06:40,10818.162037037,100,Yes,1990-04-11 17:40:00,10770.0138888889,131,Yes
1990-04-14 23:26:40,10766.7731481481,125,No,1990-03-11 05:06:40,10801.4953703704,78,No
1990-04-28 04:06:40,10753.5787037037,115,Yes,1990-04-26 18:46:40,10754.9675925926,130,Yes
1990-03-26 22:53:20,10785.7546296296,147,No,1990-02-23 05:46:40,10817.4675925926,60,No
1990-05-11 14:20:00,10740.1527777778,103,No,1990-06-17 15:13:20,10703.1157407407,172,No
1990-06-16 17:00:00,10704.0416666667,127,No,1990-03-14 10:53:20,10798.2546296296,142,No
1990-02-24 15:06:40,10816.0787037037,118,Yes,1990-02-25 18:53:20,10814.9212962963,135,Yes
1990-02-10 12:13:20,10830.1990740741,68,No,1990-05-02 19:13:20,10748.9490740741,57,No
1990-01-05 04:00:00,10866.5416666667,104,Yes,1990-03-18 09:20:00,10794.3194444444,99,Yes
1990-06-08 20:06:40,10711.912037037,88,No,1990-03-19 13:06:40,10793.162037037,79,No
1990-02-20 00:00:00,10820.7083333333,119,Yes,1990-04-19 20:06:40,10761.912037037,94,Yes
1990-04-28 09:40:00,10753.3472222222,94,No,1990-01-09 02:26:40,10862.6064814815,68,No
1990-04-01 13:13:20,10780.1990740741,121,Yes,1990-03-22 07:46:40,10790.3842592593,101,Yes
1990-04-12 21:26:40,10768.8564814815,89,Yes,1990-05-10 16:06:40,10741.0787037037,111,Yes
1990-01-02 03:46:40,10869.5509259259,41,No,1990-03-29 23:06:40,10782.7453703704,107,No
1990-04-04 02:20:00,10777.6527777778,68,No,1990-02-05 04:26:40,10835.5231481481,124,No
1990-03-26 22:53:20,10785.7546296296,105,No,1990-06-07 16:20:00,10713.0694444444,154,No
1990-06-07 05:13:20,10713.5324074074,30,Yes,1990-03-01 06:13:20,10811.4490740741,156,Yes
1990-05-09 17:53:20,10742.0046296296,89,No,1990-03-15 03:33:20,10797.5601851852,73,No
1990-05-13 21:53:20,10737.837962963,125,No,1990-04-25 09:26:40,10756.3564814815,93,No
1990-05-01 21:00:00,10749.875,102,No,1990-02-08 10:13:20,10832.2824074074,112,No
1990-03-17 00:00:00,10795.7083333333,40,No,1990-03-10 23:33:20,10801.7268518519,143,No
1990-01-18 14:13:20,10853.1157407407,120,Yes,1990-01-01 11:06:40,10870.2453703704,134,Yes
1990-06-01 04:46:40,10719.5509259259,95,Yes,1990-06-13 16:46:40,10707.0509259259,116,Yes
1990-04-02 05:53:20,10779.5046296296,136,Yes,1990-06-03 17:53:20,10717.0046296296,93,Yes
1990-04-16 08:46:40,10765.3842592593,116,No,1990-06-06 12:33:20,10714.2268518519,97,No
1990-02-15 20:00:00,10824.875,69,No,1990-03-09 14:13:20,10803.1157407407,101,No
1990-01-27 09:20:00,10844.3194444444,121,Yes,1990-01-10 00:40:00,10861.6805555556,14,Yes
1990-04-11 06:33:20,10770.4768518519,100,No,1990-01-31 07:46:40,10840.3842592593,112,No
1990-05-16 11:00:00,10735.2916666667,83,No,1990-01-18 19:46:40,10852.8842592593,87,No
1990-02-23 05:46:40,10817.4675925926,53,Yes,1990-05-17 14:46:40,10734.1342592593,129,Yes
1990-04-02 22:33:20,10778.8101851852,103,No,1990-04-22 09:13:20,10759.3657407407,143,No
1990-05-18 01:53:20,10733.6712962963,144,No,1990-03-19 07:33:20,10793.3935185185,82,No
1990-03-10 06:53:20,10802.4212962963,106,No,1990-04-08 23:00:00,10772.7916666667,111,No
1990-01-19 23:33:20,10851.7268518519,52,Yes,1990-03-02 21:06:40,10809.8287037037,148,Yes
1990-04-02 11:26:40,10779.2731481481,155,No,1990-03-15 09:06:40,10797.3287037037,143,No
1990-01-06 13:20:00,10865.1527777778,51,No,1990-03-10 23:33:20,10801.7268518519,72,No
1990-04-03 09:40:00,10778.3472222222,78,No,1990-03-29 23:06:40,10782.7453703704,104,No
1990-05-11 08:46:40,10740.3842592593,99,No,1990-02-05 21:06:40,10834.8287037037,125,No
1990-03-28 08:13:20,10784.3657407407,145,Yes,1990-04-08 23:00:00,10772.7916666667,79,Yes
1990-05-07 15:53:20,10744.087962963,77,Yes,1990-05-15 01:40:00,10736.6805555556,142,Yes
1990-06-06 23:40:00,10713.7638888889,84,No,1990-05-31 01:00:00,10720.7083333333,138,No
1990-05-17 03:40:00,10734.5972222222,90,No,1990-01-17 21:33:20,10853.8101851852,96,No
1990-02-18 03:33:20,10822.5601851852,91,Yes,1990-03-27 21:06:40,10784.8287037037,131,Yes
1990-01-05 15:06:40,10866.0787037037,90,Yes,1990-06-17 20:46:40,10702.8842592593,136,Yes
1990-04-16 19:53:20,10764.9212962963,103,Yes,1990-01-10 00:40:00,10861.6805555556,75,Yes
1990-02-04 17:20:00,10835.9861111111,107,No,1990-04-10 08:20:00,10771.4027777778,120,No
1990-04-19 14:33:20,10762.1435185185,81,No,1990-01-03 02:00:00,10868.625,92,No
1990-05-18 01:53:20,10733.6712962963,158,Yes,1990-04-12 04:46:40,10769.5509259259,97,Yes
1990-01-24 14:40:00,10847.0972222222,64,No,1990-01-15 19:33:20,10855.8935185185,95,No
1990-03-09 03:06:40,10803.5787037037,125,Yes,1990-03-29 12:00:00,10783.2083333333,96,Yes
1990-01-22 23:46:40,10848.7175925926,87,No,1990-01-10 11:46:40,10861.2175925926,65,No
1990-01-21 14:26:40,10850.1064814815,114,Yes,1990-06-06 07:00:00,10714.4583333333,102,Yes
1990-01-24 03:33:20,10847.5601851852,113,Yes,1990-02-09 19:33:20,10830.8935185185,72,Yes
1990-03-04 12:00:00,10808.2083333333,44,Yes,1990-05-17 09:13:20,10734.3657407407,129,Yes
1990-04-22 03:40:00,10759.5972222222,113,Yes,1990-03-18 09:20:00,10794.3194444444,77,Yes
1990-03-26 00:40:00,10786.6805555556,114,Yes,1990-06-05 14:20:00,10715.1527777778,113,Yes
1990-02-20 11:06:40,10820.2453703704,134,No,1990-03-11 05:06:40,10801.4953703704,117,No
1990-05-22 11:26:40,10729.2731481481,120,No,1990-03-14 05:20:00,10798.4861111111,124,No
1990-01-29 22:26:40,10841.7731481481,54,Yes,1990-02-07 06:26:40,10833.4398148148,157,Yes
1990-05-21 07:40:00,10730.4305555556,80,No,1990-02-12 19:46:40,10827.8842592593,49,No
1990-03-21 04:00:00,10791.5416666667,57,No,1990-03-15 09:06:40,10797.3287037037,103,No
1990-04-24 05:40:00,10757.5138888889,116,No,1990-05-03 06:20:00,10748.4861111111,102,No
1990-02-04 22:53:20,10835.7546296296,119,No,1990-04-21 05:26:40,10760.5231481481,100,No
1990-03-28 02:40:00,10784.5972222222,25,Yes,1990-01-24 14:40:00,10847.0972222222,78,Yes
1990-05-19 22:20:00,10731.8194444444,95,Yes,1990-06-04 10:33:20,10716.3101851852,131,Yes
1990-06-09 23:53:20,10710.7546296296,92,Yes,1990-02-28 13:33:20,10812.1435185185,115,Yes
1990-05-11 14:20:00,10740.1527777778,115,Yes,1990-01-02 03:46:40,10869.5509259259,32,Yes
1990-02-28 19:06:40,10811.912037037,70,Yes,1990-05-29 21:13:20,10721.8657407407,153,Yes
1990-04-24 05:40:00,10757.5138888889,87,No,1990-01-28 07:33:20,10843.3935185185,60,No
1990-04-06 21:00:00,10774.875,137,No,1990-03-20 16:53:20,10792.0046296296,116,No
1990-05-21 07:40:00,10730.4305555556,117,No,1990-01-18 19:46:40,10852.8842592593,109,No
1990-02-18 20:13:20,10821.8657407407,123,No,1990-02-05 15:33:20,10835.0601851852,117,No
1990-05-13 16:20:00,10738.0694444444,163,Yes,1990-06-09 23:53:20,10710.7546296296,100,Yes
1990-01-22 07:06:40,10849.412037037,106,No,1990-06-07 21:53:20,10712.837962963,120,No
1990-04-05 06:06:40,10776.4953703704,101,Yes,1990-04-11 01:00:00,10770.7083333333,96,Yes
1990-04-08 17:26:40,10773.0231481481,104,Yes,1990-01-14 04:40:00,10857.5138888889,126,Yes
1990-01-25 07:20:00,10846.4027777778,122,No,1990-02-05 15:33:20,10835.0601851852,88,No
1990-03-04 12:00:00,10808.2083333333,119,Yes,1990-06-13 05:40:00,10707.5138888889,44,Yes
1990-01-30 04:00:00,10841.5416666667,117,Yes,1990-01-11 21:06:40,10859.8287037037,87,Yes
1990-03-07 06:40:00,10805.4305555556,96,No,1990-04-10 19:26:40,10770.9398148148,143,No
1990-02-20 11:06:40,10820.2453703704,77,Yes,1990-04-14 17:53:20,10767.0046296296,108,Yes
1990-01-13 23:06:40,10857.7453703704,34,Yes,1990-04-15 10:33:20,10766.3101851852,133,Yes
1990-01-06 02:13:20,10865.6157407407,129,No,1990-04-18 10:46:40,10763.3009259259,184,No
1990-01-29 16:53:20,10842.0046296296,96,No,1990-01-28 07:33:20,10843.3935185185,126,No
1990-01-25 12:53:20,10846.1712962963,82,Yes,1990-02-12 03:06:40,10828.5787037037,145,Yes
1990-03-19 07:33:20,10793.3935185185,38,No,1990-02-04 06:13:20,10836.4490740741,102,No
1990-04-09 15:40:00,10772.0972222222,196,No,1990-05-21 18:46:40,10729.9675925926,123,No
1990-05-30 13:53:20,10721.1712962963,86,Yes,1990-04-15 16:06:40,10766.0787037037,90,Yes
1990-01-01 16:40:00,10870.0138888889,129,Yes,1990-06-10 16:33:20,10710.0601851852,91,Yes
1990-04-24 05:40:00,10757.5138888889,101,No,1990-02-01 17:06:40,10838.9953703704,176,No
1990-02-12 03:06:40,10828.5787037037,48,No,1990-01-13 00:53:20,10858.6712962963,56,No
1990-04-09 21:13:20,10771.8657407407,130,Yes,1990-04-02 22:33:20,10778.8101851852,37,Yes
1990-01-10 17:20:00,10860.9861111111,53,No,1990-06-15 13:13:20,10705.1990740741,76,No
1990-03-11 10:40:00,10801.2638888889,102,Yes,1990-04-04 19:00:00,10776.9583333333,112,Yes
1990-05-04 10:06:40,10747.3287037037,82,Yes,1990-02-04 22:53:20,10835.7546296296,63,Yes
1990-03-21 15:06:40,10791.0787037037,69,Yes,1990-05-29 10:06:40,10722.3287037037,135,Yes
1990-02-07 00:53:20,10833.6712962963,85,No,1990-05-30 13:53:20,10721.1712962963,108,No
1990-04-05 17:13:20,10776.0324074074,117,Yes,1990-06-17 04:06:40,10703.5787037037,140,Yes
1990-02-05 10:00:00,10835.2916666667,71,No,1990-05-27 02:33:20,10724.6435185185,197,No
1990-03-16 18:26:40,10795.9398148148,95,No,1990-05-22 00:20:00,10729.7361111111,76,No
1990-01-05 20:40:00,10865.8472222222,66,Yes,1990-06-03 06:46:40,10717.4675925926,87,Yes
1990-02-10 17:46:40,10829.9675925926,112,Yes,1990-03-09 14:13:20,10803.1157407407,110,Yes
1990-02-14 10:40:00,10826.2638888889,117,No,1990-01-26 22:13:20,10844.7824074074,69,No
1990-05-13 16:20:00,10738.0694444444,132,Yes,1990-04-08 06:20:00,10773.4861111111,120,Yes
1990-03-22 07:46:40,10790.3842592593,51,No,1990-04-27 22:33:20,10753.8101851852,114,No
1990-02-03 13:33:20,10837.1435185185,167,No,1990-02-20 22:13:20,10819.7824074074,60,No
1990-01-09 02:26:40,10862.6064814815,135,Yes,1990-04-28 04:06:40,10753.5787037037,71,Yes
1990-03-07 17:46:40,10804.9675925926,88,Yes,1990-04-08 23:00:00,10772.7916666667,111,Yes
1990-02-11 16:00:00,10829.0416666667,88,No,1990-05-15 07:13:20,10736.4490740741,95,No
1990-03-09 14:13:20,10803.1157407407,88,Yes,1990-03-14 22:00:00,10797.7916666667,61,Yes
1990-04-05 22:46:40,10775.8009259259,123,No,1990-05-19 05:40:00,10732.5138888889,144,No
