DOB_Male,DaysAlive_Male,IQ_Male,Pass_Female,DOB_Female,DaysAlive_Female,IQ_Female,Pass_Female.1
1990-04-21 22:06:40,10759.8287037037,105,No,1990-04-18 10:46:40,10763.3009259259,167,No
1990-03-29 12:00:00,10783.2083333333,76,No,1990-03-02 10:00:00,10810.2916666667,49,No
1990-04-02 17:00:00,10779.0416666667,107,No,1990-04-15 05:00:00,10766.5416666667,139,No
1990-05-21 18:46:40,10729.9675925926,82,No,1990-01-01 00:00:00,10870.7083333333,157,No
1990-03-27 15:33:20,10785.0601851852,85,No,1990-03-19 18:40:00,10792.9305555556,119,No
1990-04-06 04:20:00,10775.5694444444,157,Yes,1990-03-24 15:20:00,10788.0694444444,67,Yes
1990-02-17 10:53:20,10823.2546296296,109,Yes,1990-05-28 23:00:00,10722.7916666667,100,Yes
1990-01-05 15:06:40,10866.0787037037,104,No,1990-03-17 05:33:20,10795.4768518519,76,No
1990-04-13 19:40:00,10767.9305555556,59,No,1990-06-13 11:13:20,10707.2824074074,139,No
1990-05-08 08:33:20,10743.3935185185,114,No,1990-01-04 11:20:00,10867.2361111111,91,No
1990-01-16 17:46:40,10854.9675925926,45,No,1990-01-06 02:13:20,10865.6157407407,168,No
1990-06-18 02:20:00,10702.6527777778,77,Yes,1990-03-12 08:53:20,10800.337962963,136,Yes
1990-03-27 10:00:00,10785.2916666667,87,Yes,1990-01-26 22:13:20,10844.7824074074,91,Yes
1990-04-13 03:00:00,10768.625,97,Yes,1990-01-08 04:13:20,10863.5324074074,96,Yes
1990-04-24 22:20:00,10756.8194444444,105,Yes,1990-06-02 03:00:00,10718.625,108,Yes
1990-01-15 14:00:00,10856.125,99,No,1990-04-24 22:20:00,10756.8194444444,97,No
1990-04-01 13:13:20,10780.1990740741,65,No,1990-01-02 03:46:40,10869.5509259259,105,No
1990-04-06 21:00:00,10774.875,101,Yes,1990-05-21 18:46:40,10729.9675925926,119,Yes
1990-06-12 18:33:20,10707.9768518519,115,Yes,1990-03-17 11:06:40,10795.2453703704,104,Yes
1990-04-04 02:20:00,10777.6527777778,134,No,1990-02-20 11:06:40,10820.2453703704,95,No
1990-03-22 18:53:20,10789.9212962963,66,No,1990-04-13 14:06:40,10768.162037037,132,No
1990-03-09 08:40:00,10803.3472222222,124,No,1990-01-16 17:46:40,10854.9675925926,115,No
1990-03-13 18:13:20,10798.9490740741,67,Yes,1990-04-08 17:26:40,10773.0231481481,153,Yes
1990-02-10 01:06:40,10830.662037037,117,Yes,1990-01-03 13:06:40,10868.162037037,96,Yes
1990-03-13 23:46:40,10798.7175925926,90,No,1990-02-09 19:33:20,10830.8935185185,45,No
1990-06-01 10:20:00,10719.3194444444,73,Yes,1990-03-17 16:40:00,10795.0138888889,143,Yes
1990-06-04 16:06:40,10716.0787037037,48,Yes,1990-04-09 15:40:00,10772.0972222222,181,Yes
1990-03-23 22:40:00,10788.7638888889,115,Yes,1990-04-28 15:13:20,10753.1157407407,47,Yes
1990-01-03 18:40:00,10867.9305555556,79,No,1990-03-21 04:00:00,10791.5416666667,107,No
1990-04-20 07:13:20,10761.4490740741,136,Yes,1990-01-29 00:13:20,10842.6990740741,90,Yes
1990-06-12 18:33:20,10707.9768518519,128,Yes,1990-04-03 04:06:40,10778.5787037037,150,Yes
1990-02-10 23:20:00,10829.7361111111,140,Yes,1990-03-04 23:06:40,10807.7453703704,103,Yes
1990-03-06 02:53:20,10806.587962963,103,No,1990-04-17 23:40:00,10763.7638888889,126,No
1990-03-28 02:40:00,10784.5972222222,86,Yes,1990-01-10 22:53:20,10860.7546296296,98,Yes
1990-01-02 14:53:20,10869.087962963,133,No,1990-05-06 06:33:20,10745.4768518519,97,No
1990-01-26 00:00:00,10845.7083333333,41,No,1990-02-22 07:33:20,10818.3935185185,76,No
1990-03-13 23:46:40,10798.7175925926,138,No,1990-05-16 11:00:00,10735.2916666667,115,No
1990-02-22 18:40:00,10817.9305555556,61,No,1990-02-01 11:33:20,10839.2268518519,98,No
1990-01-30 09:33:20,10841.3101851852,92,Yes,1990-02-15 08:53:20,10825.337962963,132,Yes
1990-02-26 17:06:40,10813.9953703704,154,Yes,1990-01-10 00:40:00,10861.6805555556,94,Yes
1990-05-09 23:26:40,10741.7731481481,46,No,1990-01-30 04:00:00,10841.5416666667,78,No
1990-01-09 13:33:20,10862.1435185185,84,Yes,1990-04-14 12:20:00,10767.2361111111,76,Yes
1990-02-09 14:00:00,10831.125,56,Yes,1990-01-07 00:26:40,10864.6898148148,127,Yes
1990-03-01 00:40:00,10811.6805555556,166,No,1990-01-07 17:06:40,10863.9953703704,83,No
1990-02-15 03:20:00,10825.5694444444,98,No,1990-04-10 19:26:40,10770.9398148148,135,No
1990-02-22 07:33:20,10818.3935185185,141,No,1990-03-10 23:33:20,10801.7268518519,99,No
1990-05-20 03:53:20,10731.587962963,60,No,1990-03-28 08:13:20,10784.3657407407,123,No
1990-05-29 15:40:00,10722.0972222222,121,Yes,1990-03-09 14:13:20,10803.1157407407,114,Yes
1990-05-24 13:26:40,10727.1898148148,64,No,1990-01-11 15:33:20,10860.0601851852,143,No
1990-03-20 22:26:40,10791.7731481481,119,Yes,1990-01-13 12:00:00,10858.2083333333,81,Yes
1990-03-11 16:13:20,10801.0324074074,95,Yes,1990-04-02 11:26:40,10779.2731481481,96,Yes
1990-03-29 00:53:20,10783.6712962963,57,Yes,1990-04-06 04:20:00,10775.5694444444,83,Yes
1990-02-05 21:06:40,10834.8287037037,38,Yes,1990-01-16 12:13:20,10855.1990740741,88,Yes
1990-01-04 11:20:00,10867.2361111111,104,No,1990-05-11 08:46:40,10740.3842592593,64,No
1990-05-18 07:26:40,10733.4398148148,84,No,1990-01-24 14:40:00,10847.0972222222,97,No
1990-02-23 05:46:40,10817.4675925926,90,Yes,1990-01-11 10:00:00,10860.2916666667,142,Yes
1990-05-28 11:53:20,10723.2546296296,87,Yes,1990-04-26 02:06:40,10755.662037037,74,Yes
1990-03-09 08:40:00,10803.3472222222,74,Yes,1990-06-04 10:33:20,10716.3101851852,112,Yes
1990-02-02 04:13:20,10838.5324074074,81,No,1990-05-30 19:26:40,10720.9398148148,95,No
1990-01-10 11:46:40,10861.2175925926,111,Yes,1990-01-03 13:06:40,10868.162037037,114,Yes
1990-05-10 10:33:20,10741.3101851852,131,Yes,1990-02-09 02:53:20,10831.587962963,125,Yes
1990-03-22 18:53:20,10789.9212962963,98,Yes,1990-06-04 16:06:40,10716.0787037037,78,Yes
1990-04-26 02:06:40,10755.662037037,106,No,1990-01-25 12:53:20,10846.1712962963,122,No
1990-03-12 20:00:00,10799.875,96,Yes,1990-02-23 16:53:20,10817.0046296296,66,Yes
1990-05-02 02:33:20,10749.6435185185,153,No,1990-01-16 17:46:40,10854.9675925926,94,No
1990-01-29 22:26:40,10841.7731481481,84,Yes,1990-06-16 11:26:40,10704.2731481481,60,Yes
1990-06-16 05:53:20,10704.5046296296,80,No,1990-05-17 20:20:00,10733.9027777778,108,No
1990-05-31 12:06:40,10720.2453703704,98,Yes,1990-03-22 07:46:40,10790.3842592593,105,Yes
1990-04-06 21:00:00,10774.875,84,Yes,1990-02-13 18:00:00,10826.9583333333,86,Yes
1990-02-07 17:33:20,10832.9768518519,82,Yes,1990-01-23 10:53:20,10848.2546296296,95,Yes
1990-05-15 01:40:00,10736.6805555556,70,Yes,1990-02-22 02:00:00,10818.625,95,Yes
1990-03-30 10:13:20,10782.2824074074,111,Yes,1990-01-27 09:20:00,10844.3194444444,80,Yes
1990-05-01 15:26:40,10750.1064814815,106,No,1990-03-20 16:53:20,10792.0046296296,130,No
1990-03-25 19:06:40,10786.912037037,144,No,1990-05-30 08:20:00,10721.4027777778,110,No
1990-06-04 21:40:00,10715.8472222222,118,Yes,1990-02-23 00:13:20,10817.6990740741,98,Yes
1990-02-15 08:53:20,10825.337962963,97,No,1990-03-21 15:06:40,10791.0787037037,112,No
1990-04-17 18:06:40,10763.9953703704,108,Yes,1990-02-01 11:33:20,10839.2268518519,125,Yes
1990-02-20 11:06:40,10820.2453703704,91,Yes,1990-01-08 04:13:20,10863.5324074074,78,Yes
1990-01-19 12:26:40,10852.1898148148,123,Yes,1990-02-02 20:53:20,10837.837962963,147,Yes
1990-05-13 05:13:20,10738.5324074074,98,No,1990-05-30 19:26:40,10720.9398148148,156,No
1990-01-24 20:13:20,10846.8657407407,72,No,1990-05-31 12:06:40,10720.2453703704,104,No
1990-04-15 10:33:20,10766.3101851852,160,No,1990-05-26 04:20:00,10725.5694444444,116,No
1990-02-14 16:13:20,10826.0324074074,140,No,1990-04-11 17:40:00,10770.0138888889,93,No
1990-02-15 08:53:20,10825.337962963,132,Yes,1990-01-13 23:06:40,10857.7453703704,144,Yes
1990-04-20 18:20:00,10760.9861111111,94,No,1990-03-29 00:53:20,10783.6712962963,105,No
1990-05-02 02:33:20,10749.6435185185,116,Yes,1990-03-20 16:53:20,10792.0046296296,79,Yes
1990-01-09 08:00:00,10862.375,80,Yes,1990-01-30 15:06:40,10841.0787037037,172,Yes
1990-01-13 06:26:40,10858.4398148148,81,Yes,1990-01-10 00:40:00,10861.6805555556,54,Yes
1990-02-03 02:26:40,10837.6064814815,152,No,1990-06-10 22:06:40,10709.8287037037,126,No
1990-02-18 09:06:40,10822.3287037037,97,No,1990-05-15 07:13:20,10736.4490740741,92,No
1990-04-08 11:53:20,10773.2546296296,108,Yes,1990-05-13 21:53:20,10737.837962963,71,Yes
1990-03-01 17:20:00,10810.9861111111,35,No,1990-04-20 01:40:00,10761.6805555556,111,No
1990-03-07 23:20:00,10804.7361111111,126,Yes,1990-02-01 22:40:00,10838.7638888889,72,Yes
1990-05-01 15:26:40,10750.1064814815,60,Yes,1990-01-12 08:13:20,10859.3657407407,72,Yes
1990-04-04 13:26:40,10777.1898148148,103,No,1990-04-04 13:26:40,10777.1898148148,121,No
1990-03-15 20:13:20,10796.8657407407,62,No,1990-03-11 21:46:40,10800.8009259259,73,No
1990-04-14 06:46:40,10767.4675925926,195,No,1990-06-14 20:33:20,10705.8935185185,125,No
1990-04-18 10:46:40,10763.3009259259,116,No,1990-04-08 23:00:00,10772.7916666667,127,No
1990-04-15 16:06:40,10766.0787037037,101,Yes,1990-04-30 06:06:40,10751.4953703704,77,Yes
1990-02-10 01:06:40,10830.662037037,95,Yes,1990-02-19 18:26:40,10820.9398148148,124,Yes
1990-05-03 11:53:20,10748.2546296296,133,No,1990-04-02 00:20:00,10779.7361111111,94,No
1990-06-01 04:46:40,10719.5509259259,113,No,1990-06-14 20:33:20,10705.8935185185,62,No
1990-01-23 16:26:40,10848.0231481481,98,No,1990-01-06 02:13:20,10865.6157407407,81,No
1990-04-29 07:53:20,10752.4212962963,69,No,1990-02-27 09:46:40,10813.3009259259,49,No
1990-03-24 04:13:20,10788.5324074074,60,No,1990-02-22 02:00:00,10818.625,157,No
1990-06-15 07:40:00,10705.4305555556,67,Yes,1990-05-22 05:53:20,10729.5046296296,102,Yes
1990-01-04 16:53:20,10867.0046296296,112,No,1990-02-27 15:20:00,10813.0694444444,78,No
1990-03-09 03:06:40,10803.5787037037,82,No,1990-05-12 01:26:40,10739.6898148148,82,No
1990-05-25 11:40:00,10726.2638888889,151,Yes,1990-02-17 10:53:20,10823.2546296296,109,Yes
1990-01-15 08:26:40,10856.3564814815,122,Yes,1990-01-28 18:40:00,10842.9305555556,82,Yes
1990-02-01 17:06:40,10838.9953703704,82,Yes,1990-05-07 15:53:20,10744.087962963,94,Yes
1990-01-19 06:53:20,10852.4212962963,85,Yes,1990-04-17 18:06:40,10763.9953703704,102,Yes
1990-01-11 21:06:40,10859.8287037037,120,No,1990-05-19 11:13:20,10732.2824074074,105,No
1990-01-15 02:53:20,10856.587962963,68,Yes,1990-06-05 03:13:20,10715.6157407407,79,Yes
1990-05-09 06:46:40,10742.4675925926,117,No,1990-01-31 07:46:40,10840.3842592593,135,No
1990-01-15 02:53:20,10856.587962963,69,No,1990-05-21 07:40:00,10730.4305555556,94,No
1990-03-01 00:40:00,10811.6805555556,108,Yes,1990-03-19 18:40:00,10792.9305555556,99,Yes
1990-04-08 00:46:40,10773.7175925926,132,No,1990-02-17 10:53:20,10823.2546296296,77,No
1990-03-10 06:53:20,10802.4212962963,132,Yes,1990-01-24 14:40:00,10847.0972222222,52,Yes
1990-02-07 17:33:20,10832.9768518519,69,No,1990-02-05 10:00:00,10835.2916666667,152,No
1990-03-09 19:46:40,10802.8842592593,151,No,1990-01-13 17:33:20,10857.9768518519,74,No
1990-05-10 21:40:00,10740.8472222222,90,Yes,1990-06-07 05:13:20,10713.5324074074,108,Yes
1990-06-17 09:40:00,10703.3472222222,100,No,1990-04-29 02:20:00,10752.6527777778,143,No
1990-05-02 19:13:20,10748.9490740741,71,No,1990-01-19 18:00:00,10851.9583333333,119,No
1990-05-13 05:13:20,10738.5324074074,114,No,1990-04-30 00:33:20,10751.7268518519,71,No
1990-04-17 23:40:00,10763.7638888889,37,Yes,1990-01-22 18:13:20,10848.9490740741,112,Yes
1990-04-20 07:13:20,10761.4490740741,128,Yes,1990-02-18 09:06:40,10822.3287037037,105,Yes
1990-05-16 05:26:40,10735.5231481481,133,No,1990-02-28 13:33:20,10812.1435185185,95,No
1990-05-01 15:26:40,10750.1064814815,137,No,1990-03-20 22:26:40,10791.7731481481,145,No
1990-04-04 02:20:00,10777.6527777778,64,Yes,1990-05-11 03:13:20,10740.6157407407,88,Yes
1990-05-25 06:06:40,10726.4953703704,91,Yes,1990-03-18 03:46:40,10794.5509259259,132,Yes
1990-05-28 11:53:20,10723.2546296296,104,No,1990-05-07 04:46:40,10744.5509259259,107,No
1990-02-03 13:33:20,10837.1435185185,108,Yes,1990-06-06 01:26:40,10714.6898148148,32,Yes
1990-02-03 08:00:00,10837.375,77,No,1990-02-01 11:33:20,10839.2268518519,48,No
1990-02-07 23:06:40,10832.7453703704,153,No,1990-05-23 04:06:40,10728.5787037037,107,No
1990-05-05 13:53:20,10746.1712962963,76,No,1990-06-01 10:20:00,10719.3194444444,121,No
1990-03-23 17:06:40,10788.9953703704,74,Yes,1990-04-20 18:20:00,10760.9861111111,92,Yes
1990-02-06 02:40:00,10834.5972222222,72,Yes,1990-04-12 04:46:40,10769.5509259259,72,Yes
1990-06-15 18:46:40,10704.9675925926,106,No,1990-01-08 09:46:40,10863.3009259259,111,No
1990-05-14 09:00:00,10737.375,120,Yes,1990-02-17 22:00:00,10822.7916666667,137,Yes
1990-03-17 11:06:40,10795.2453703704,95,Yes,1990-02-23 11:20:00,10817.2361111111,125,Yes
1990-01-16 01:06:40,10855.662037037,66,No,1990-05-13 21:53:20,10737.837962963,128,No
1990-01-18 14:13:20,10853.1157407407,40,Yes,1990-03-13 23:46:40,10798.7175925926,82,Yes
1990-02-26 17:06:40,10813.9953703704,135,Yes,1990-03-23 17:06:40,10788.9953703704,101,Yes
1990-04-30 17:13:20,10751.0324074074,81,No,1990-05-28 06:20:00,10723.4861111111,53,No
1990-06-16 22:33:20,10703.8101851852,91,Yes,1990-03-11 16:13:20,10801.0324074074,98,Yes
1990-05-06 17:40:00,10745.0138888889,119,Yes,1990-02-01 22:40:00,10838.7638888889,119,Yes
1990-03-19 07:33:20,10793.3935185185,90,Yes,1990-04-15 21:40:00,10765.8472222222,98,Yes
1990-03-08 21:33:20,10803.8101851852,122,No,1990-03-07 17:46:40,10804.9675925926,123,No
1990-05-14 14:33:20,10737.1435185185,119,No,1990-01-01 05:33:20,10870.4768518519,114,No
1990-03-26 11:46:40,10786.2175925926,160,Yes,1990-05-28 00:46:40,10723.7175925926,70,Yes
1990-02-07 17:33:20,10832.9768518519,66,No,1990-05-15 18:20:00,10735.9861111111,103,No
1990-05-31 12:06:40,10720.2453703704,68,No,1990-04-02 00:20:00,10779.7361111111,168,No
1990-06-12 07:26:40,10708.4398148148,117,No,1990-04-24 05:40:00,10757.5138888889,95,No
1990-05-19 00:06:40,10732.7453703704,69,Yes,1990-04-22 03:40:00,10759.5972222222,82,Yes
1990-02-09 08:26:40,10831.3564814815,129,Yes,1990-04-27 22:33:20,10753.8101851852,98,Yes
1990-03-07 01:06:40,10805.662037037,77,No,1990-02-24 04:00:00,10816.5416666667,129,No
1990-03-02 04:26:40,10810.5231481481,70,No,1990-01-19 06:53:20,10852.4212962963,105,No
1990-03-24 20:53:20,10787.837962963,110,No,1990-02-03 13:33:20,10837.1435185185,62,No
1990-01-04 00:13:20,10867.6990740741,41,Yes,1990-05-17 09:13:20,10734.3657407407,82,Yes
1990-01-04 22:26:40,10866.7731481481,97,No,1990-01-07 11:33:20,10864.2268518519,82,No
1990-04-15 16:06:40,10766.0787037037,73,No,1990-05-31 17:40:00,10720.0138888889,115,No
1990-01-04 16:53:20,10867.0046296296,106,Yes,1990-05-30 08:20:00,10721.4027777778,116,Yes
1990-04-01 18:46:40,10779.9675925926,87,Yes,1990-03-02 04:26:40,10810.5231481481,65,Yes
1990-05-21 02:06:40,10730.662037037,118,Yes,1990-05-03 17:26:40,10748.0231481481,94,Yes
1990-04-20 01:40:00,10761.6805555556,88,No,1990-03-29 23:06:40,10782.7453703704,103,No
1990-03-02 04:26:40,10810.5231481481,80,No,1990-01-23 05:20:00,10848.4861111111,59,No
1990-04-21 05:26:40,10760.5231481481,165,No,1990-02-15 20:00:00,10824.875,130,No
1990-02-13 06:53:20,10827.4212962963,105,Yes,1990-02-25 13:20:00,10815.1527777778,89,Yes
1990-01-14 04:40:00,10857.5138888889,78,Yes,1990-01-19 23:33:20,10851.7268518519,134,Yes
1990-05-24 07:53:20,10727.4212962963,64,No,1990-05-25 11:40:00,10726.2638888889,116,No
1990-06-15 18:46:40,10704.9675925926,126,Yes,1990-06-08 20:06:40,10711.912037037,51,Yes
1990-04-25 09:26:40,10756.3564814815,131,No,1990-05-15 07:13:20,10736.4490740741,129,No
1990-01-07 06:00:00,10864.4583333333,137,Yes,1990-02-27 09:46:40,10813.3009259259,121,Yes
1990-02-26 22:40:00,10813.7638888889,99,No,1990-01-26 05:33:20,10845.4768518519,46,No
1990-05-27 13:40:00,10724.1805555556,73,Yes,1990-02-27 04:13:20,10813.5324074074,117,Yes
1990-01-08 15:20:00,10863.0694444444,64,No,1990-01-09 08:00:00,10862.375,64,No
1990-05-06 17:40:00,10745.0138888889,111,Yes,1990-03-09 03:06:40,10803.5787037037,115,Yes
1990-06-11 03:40:00,10709.5972222222,104,Yes,1990-02-14 05:06:40,10826.4953703704,87,Yes
1990-01-05 20:40:00,10865.8472222222,89,Yes,1990-02-20 11:06:40,10820.2453703704,29,Yes
1990-03-06 08:26:40,10806.3564814815,96,Yes,1990-03-26 00:40:00,10786.6805555556,81,Yes
1990-05-06 06:33:20,10745.4768518519,101,Yes,1990-04-13 08:33:20,10768.3935185185,100,Yes
1990-01-06 18:53:20,10864.9212962963,94,No,1990-05-03 23:00:00,10747.7916666667,111,No
1990-05-04 10:06:40,10747.3287037037,84,Yes,1990-03-17 11:06:40,10795.2453703704,51,Yes
1990-05-05 13:53:20,10746.1712962963,58,Yes,1990-03-15 09:06:40,10797.3287037037,104,Yes
1990-03-07 23:20:00,10804.7361111111,139,No,1990-03-08 10:26:40,10804.2731481481,53,No
1990-04-14 06:46:40,10767.4675925926,127,No,1990-03-13 18:13:20,10798.9490740741,151,No
1990-01-27 20:26:40,10843.8564814815,88,Yes,1990-05-03 17:26:40,10748.0231481481,154,Yes
1990-01-23 22:00:00,10847.7916666667,112,No,1990-02-15 14:26:40,10825.1064814815,136,No
1990-01-26 16:40:00,10845.0138888889,99,No,1990-02-14 05:06:40,10826.4953703704,134,No
1990-02-24 04:00:00,10816.5416666667,97,No,1990-02-19 07:20:00,10821.4027777778,122,No
1990-02-10 23:20:00,10829.7361111111,90,No,1990-01-15 19:33:20,10855.8935185185,63,No
1990-04-10 02:46:40,10771.6342592593,45,No,1990-03-30 10:13:20,10782.2824074074,64,No
1990-01-18 03:06:40,10853.5787037037,111,No,1990-03-31 19:33:20,10780.8935185185,89,No
1990-02-20 00:00:00,10820.7083333333,85,Yes,1990-05-29 21:13:20,10721.8657407407,115,Yes
1990-01-03 07:33:20,10868.3935185185,127,Yes,1990-06-13 00:06:40,10707.7453703704,105,Yes
1990-01-21 08:53:20,10850.337962963,124,No,1990-02-24 09:33:20,10816.3101851852,105,No
1990-02-18 20:13:20,10821.8657407407,126,Yes,1990-04-09 15:40:00,10772.0972222222,103,Yes
1990-05-03 11:53:20,10748.2546296296,153,Yes,1990-01-31 13:20:00,10840.1527777778,71,Yes
1990-03-21 09:33:20,10791.3101851852,97,No,1990-05-05 02:46:40,10746.6342592593,131,No
1990-04-22 20:20:00,10758.9027777778,131,No,1990-04-29 02:20:00,10752.6527777778,138,No
1990-03-21 09:33:20,10791.3101851852,106,Yes,1990-05-13 21:53:20,10737.837962963,73,Yes
1990-05-08 14:06:40,10743.162037037,62,Yes,1990-04-23 01:53:20,10758.6712962963,113,Yes
1990-01-03 02:00:00,10868.625,95,Yes,1990-02-14 05:06:40,10826.4953703704,59,Yes
1990-04-06 04:20:00,10775.5694444444,115,Yes,1990-05-09 01:13:20,10742.6990740741,153,Yes
1990-04-19 20:06:40,10761.912037037,86,Yes,1990-06-06 18:06:40,10713.9953703704,58,Yes
1990-02-15 14:26:40,10825.1064814815,96,No,1990-01-26 11:06:40,10845.2453703704,125,No
1990-04-05 06:06:40,10776.4953703704,138,No,1990-03-06 14:00:00,10806.125,139,No
1990-03-03 08:13:20,10809.3657407407,155,No,1990-03-17 11:06:40,10795.2453703704,63,No
1990-02-10 06:40:00,10830.4305555556,115,No,1990-03-19 07:33:20,10793.3935185185,56,No
1990-01-24 09:06:40,10847.3287037037,136,No,1990-03-03 02:40:00,10809.5972222222,61,No
1990-01-30 04:00:00,10841.5416666667,139,No,1990-04-21 11:00:00,10760.2916666667,147,No
1990-06-06 07:00:00,10714.4583333333,127,No,1990-02-06 19:20:00,10833.9027777778,96,No
1990-02-28 13:33:20,10812.1435185185,70,Yes,1990-01-12 02:40:00,10859.5972222222,59,Yes
1990-04-19 03:26:40,10762.6064814815,110,Yes,1990-04-10 02:46:40,10771.6342592593,50,Yes
1990-06-07 05:13:20,10713.5324074074,80,Yes,1990-03-14 16:26:40,10798.0231481481,94,Yes
1990-01-27 20:26:40,10843.8564814815,122,No,1990-03-02 10:00:00,10810.2916666667,105,No
1990-03-15 03:33:20,10797.5601851852,75,Yes,1990-04-04 19:00:00,10776.9583333333,118,Yes
1990-05-15 01:40:00,10736.6805555556,112,No,1990-05-30 13:53:20,10721.1712962963,126,No
1990-03-19 07:33:20,10793.3935185185,88,Yes,1990-04-17 18:06:40,10763.9953703704,67,Yes
1990-05-31 23:13:20,10719.7824074074,121,Yes,1990-05-22 00:20:00,10729.7361111111,118,Yes
1990-05-24 07:53:20,10727.4212962963,101,No,1990-04-01 01:06:40,10780.662037037,91,No
1990-02-07 00:53:20,10833.6712962963,91,Yes,1990-01-14 21:20:00,10856.8194444444,102,Yes
1990-03-18 14:53:20,10794.087962963,126,Yes,1990-03-22 02:13:20,10790.6157407407,120,Yes
1990-01-31 02:13:20,10840.6157407407,88,Yes,1990-01-02 09:20:00,10869.3194444444,169,Yes
1990-04-27 00:20:00,10754.7361111111,129,Yes,1990-02-15 03:20:00,10825.5694444444,135,Yes
1990-02-27 09:46:40,10813.3009259259,126,No,1990-05-31 17:40:00,10720.0138888889,66,No
1990-04-04 07:53:20,10777.4212962963,142,No,1990-06-17 09:40:00,10703.3472222222,83,No
1990-02-04 11:46:40,10836.2175925926,86,No,1990-05-22 05:53:20,10729.5046296296,90,No
1990-02-13 01:20:00,10827.6527777778,84,No,1990-02-26 17:06:40,10813.9953703704,87,No
1990-01-31 07:46:40,10840.3842592593,130,No,1990-02-18 20:13:20,10821.8657407407,112,No
1990-06-10 16:33:20,10710.0601851852,118,Yes,1990-06-06 23:40:00,10713.7638888889,134,Yes
1990-01-12 13:46:40,10859.1342592593,74,Yes,1990-05-28 00:46:40,10723.7175925926,90,Yes
1990-01-30 04:00:00,10841.5416666667,97,No,1990-03-07 01:06:40,10805.662037037,150,No
1990-02-14 21:46:40,10825.8009259259,77,Yes,1990-02-26 11:33:20,10814.2268518519,85,Yes
1990-06-01 04:46:40,10719.5509259259,168,Yes,1990-03-16 12:53:20,10796.1712962963,92,Yes
1990-01-04 05:46:40,10867.4675925926,71,Yes,1990-01-30 20:40:00,10840.8472222222,60,Yes
1990-05-16 16:33:20,10735.0601851852,112,Yes,1990-05-09 12:20:00,10742.2361111111,75,Yes
