predictor,response
1.96378782734556,7.4324729340734
1.96848294855394,6.84683939502155
1.9731278535997,7.50665668418981
1.97772360528885,6.86702087992909
1.98227123303957,6.63459387585335
1.98677173426624,7.8565439571331
1.99122607569249,6.5116986346867
1.99563519459755,7.29043267419233
2,7.41206701873254
2.00432137378264,7.62103398287087
2.00860017176192,7.11852437442609
2.01283722470517,7.4617485907138
2.01703333929878,8.42494207623253
2.02118929906994,7.51310038417117
2.02530586526477,8.35912901248292
2.02938377768521,8.43827220803407
2.03342375548695,7.85766977089186
2.03742649794062,7.49222239861354
2.04139268515822,6.99551663975528
2.04532297878666,8.60225490187453
2.04921802267018,7.36428695806245
2.05307844348342,6.91329213922362
2.05690485133647,8.71717679065798
2.06069784035361,8.2926395023889
2.06445798922692,7.16561373048619
2.06818586174616,8.00902873801029
2.07188200730613,8.84793421344805
2.07554696139253,8.13987065627661
2.07918124604762,7.80693846942848
2.08278537031645,8.32258236239854
2.08635983067475,7.69517943930418
2.0899051114394,7.6995880564737
2.09342168516224,7.5521618439249
2.09691001300806,7.87995323068646
2.10037054511756,9.13763481459035
2.10380372095596,7.50569549608188
2.10720996964787,7.40734851428983
2.11058971029925,7.5369206075057
2.11394335230684,8.66084542351511
2.11727129565576,8.54694823132833
2.12057393120585,9.1187085941578
2.12385164096709,8.70928609956268
2.12710479836481,8.86469478464474
2.13033376849501,8.45994734919654
2.13353890837022,8.76437590895793
2.13672056715641,9.11522086870973
2.13987908640124,9.07097309682392
2.14301480025409,9.48474423497289
2.14612803567824,8.43054547382938
2.14921911265538,8.20156161082659
2.15228834438306,8.42347590944112
2.15533603746506,7.65172418416672
2.15836249209525,8.02464926921132
2.16136800223497,9.3684665493492
2.16435285578444,8.1712877011596
2.16731733474818,8.21301989496022
2.17026171539496,7.91395884915021
2.17318626841227,8.27768214623741
2.17609125905568,9.27606624040311
2.17897694729317,9.53216697921592
2.18184358794477,8.85768477919466
2.1846914308176,8.66372365612057
2.18752072083646,8.40598565421427
2.19033169817029,8.16037032274397
2.19312459835446,8.74316460060492
2.19589965240923,9.13195419956008
2.19865708695442,8.44668735096824
2.20139712432045,8.92716738165419
2.20411998265593,8.49825443771812
2.20682587603185,9.09142697783263
2.20951501454263,8.8191056187405
2.21218760440396,9.43565012005863
2.2148438480477,8.90940656460014
2.21748394421391,8.89508458860532
2.22010808804005,9.27570201292698
2.22271647114758,9.71304503753594
2.22530928172586,8.69855105530249
2.22788670461367,9.10572570469409
2.23044892137827,8.83541529912332
2.23299611039215,9.5877173944903
2.23552844690755,8.7190792584615
2.2380461031288,10.1022838285508
2.2405492482826,9.89162798391021
2.24303804868629,9.75848137761033
2.24551266781415,9.68129234100676
2.24797326636181,9.21300231642972
2.25042000230889,9.5513929159702
2.25285303097989,10.2642079771787
2.25527250510331,9.70139227986835
2.25767857486918,10.2404040740525
2.26007138798507,9.20866963843785
2.26245108973043,10.0231876330145
2.26481782300954,9.15940580380042
2.26717172840301,9.84074990462755
2.26951294421792,9.63726715482138
2.2718416065365,9.22730834880136
2.27415784926368,9.84891095659264
2.27646180417324,10.568526169949
2.27875360095283,10.568251134315
2.28103336724773,9.33512177565906
2.28330122870355,9.45197431268334
2.28555730900777,10.8024454623915
2.28780172993023,10.0932403639132
2.29003461136252,10.7499076504456
2.29225607135648,9.83030679979738
2.29446622616159,9.73280520805811
2.29666519026153,10.2594365020674
2.29885307640971,9.26744262103152
2.30102999566398,10.1301952285075
2.30319605742049,9.48356356472071
2.30535136944662,10.952418934127
2.30749603791321,10.2519616856838
2.3096301674259,10.1007589479933
2.31175386105575,9.89725598415124
2.31386722036915,10.8739531884032
2.31597034545692,9.86293608947877
2.31806333496276,9.7324650652935
2.32014628611105,9.51845344499074
2.32221929473392,9.54262569675137
2.32428245529769,10.1834298287971
2.32633586092875,9.74628049411996
2.32837960343874,9.69381025718986
2.33041377334919,10.6309479274514
2.33243845991561,9.39836171795546
2.33445375115093,10.7255251895308
2.33645973384853,10.048326479058
2.3384564936046,10.1831134133942
2.34044411484012,11.0277506957993
2.34242268082221,11.2441321721074
2.34439227368511,9.99199073965126
2.34635297445064,11.3696078199686
2.34830486304816,10.9245991611395
2.35024801833416,10.8609208247997
2.35218251811136,9.61416754768754
2.3541084391474,10.3191779348564
2.35602585719312,10.5046357836605
2.35793484700045,10.6896086135492
2.35983548233989,10.9857323869332
2.36172783601759,11.4406337749682
2.36361197989214,10.8659773810039
2.3654879848909,10.5060772326731
2.36735592102602,10.7533056291509
2.36921585741014,9.80596426833905
2.37106786227174,10.230535441302
2.37291200297011,10.5228924285545
2.3747483460101,10.143797464475
2.37657695705651,11.4318355726515
2.37839790094814,10.0933806441283
2.38021124171161,11.4140226352481
2.38201704257487,10.9203711205816
2.38381536598043,11.1708415504555
2.38560627359831,10.2090452118063
2.38738982633873,11.1511556927746
2.38916608436453,10.5281362970011
2.39093510710338,11.3728126945734
2.39269695325967,10.7408465010964
2.39445168082622,11.9008984565707
2.39619934709574,11.9161573684665
2.39794000867204,11.4538971836525
2.39967372148104,10.5340138345713
2.40140054078154,10.4822014741281
2.40312052117582,11.2437194651215
2.40483371661994,10.6116311407755
2.40654018043396,11.1576470081062
2.40823996531185,11.684965564654
2.40993312333129,10.4693381888081
2.41161970596323,10.9608078629307
2.41329976408125,11.1139138278766
2.41497334797082,11.925685745208
2.41664050733828,12.0595582351795
2.41830129131975,11.9907272110521
2.41995574848976,11.593735364666
2.42160392686983,12.1642452826705
2.42324587393681,11.3153110506691
2.42488163663107,11.4539297710949
2.42651126136458,10.9919853668977
2.42813479402879,11.0323644345974
2.42975228000241,10.396117207357
2.43136376415899,11.3800095752633
2.43296929087441,12.1347468556538
2.4345689040342,10.423500028498
2.43616264704076,10.5732132478477
2.43775056282039,10.7756843132347
2.43933269383026,12.0060554143591
2.44090908206522,11.9538440322646
2.44247976906445,12.4452778101531
2.44404479591808,11.4524855831159
2.4456042032736,10.6862875263794
2.44715803134222,11.8530960036846
2.44870631990508,12.0905511377486
2.45024910831936,10.8654459943962
2.45178643552429,11.402236244977
2.45331834004704,11.0768353251028
2.45484486000851,10.7605439824864
2.45636603312904,11.4541392108975
2.45788189673399,10.8099023778703
2.45939248775923,11.1494757490504
2.46089784275655,10.8245835576046
2.46239799789896,12.0734774131336
2.46389298898591,11.3459506181696
2.46538285144842,10.9694298449977
2.46686762035411,10.9292805934434
2.46834733041216,12.5638055273822
2.46982201597816,12.3288376364019
2.47129171105894,12.4709396794331
2.47275644931721,12.8193605293885
2.47421626407626,11.0795979304972
2.47567118832443,11.087768311807
2.47712125471966,12.5046012138361
2.47856649559384,12.4933093591523
2.48000694295715,10.96020713602
2.4814426285023,12.516635423746
2.48287358360875,12.4344092930372
2.48429983934679,12.2529841891982
2.48572142648158,11.9716029645051
2.48713837547719,11.3400843168587
2.48855071650044,11.0602396124164
2.48995847942483,11.9656921281708
2.49136169383427,12.0622977304092
2.49276038902684,11.8737901520245
2.49415459401844,12.0408219469035
2.49554433754645,12.5548916308853
2.49692964807321,11.2557506333939
2.4983105537896,11.8714958635022
2.4996870826184,12.7843069887994
2.50105926221775,12.8668229273387
2.50242711998443,11.6875970572454
2.50379068305718,11.9367337769204
2.50514997831991,12.9591662122285
2.50650503240487,12.9695265399383
2.50785587169583,11.8703658869351
2.5092025223311,11.5892177144757
2.51054501020661,12.7196223234554
2.51188336097887,11.5357398988681
2.51321760006794,11.4120417148435
2.51454775266029,13.3598263335476
2.51587384371168,11.4471695935632
2.51719589794997,12.0705769950288
2.51851393987789,13.2402682616863
2.51982799377572,12.6609295906996
2.52113808370404,12.0153201963369
2.52244423350632,12.9346070182073
2.52374646681156,13.1433559398496
2.52504480703685,12.1199965169937
2.52633927738984,12.4927683400934
2.52762990087134,12.918535846155
2.52891670027765,12.8228389982858
2.53019969820308,12.8438591295831
2.53147891704225,13.5277922757383
2.5327543789925,12.4176015821609
2.53402610605613,11.8429593236083
2.53529412004277,12.6722014592406
2.53655844257153,12.0862548616215
2.53781909507327,12.6248714745952
2.53907609879278,12.4083912144679
2.54032947479087,13.6505496526391
2.54157924394658,12.4763493147171
2.54282542695918,12.1740367945353
2.54406804435028,12.9779525875298
2.54530711646582,12.0202227364117
2.54654266347813,13.6978407583107
2.54777470538782,12.8087795058792
2.54900326202579,12.1204854741772
2.55022835305509,13.053833248189
2.55144999797288,13.7975958575779
2.55266821611219,13.1788645681284
2.55388302664387,12.6947625788824
2.55509444857832,12.5192053772316
2.55630250076729,13.5585860979791
2.55750720190566,12.1912451805333
2.55870857053317,12.3047542961174
2.55990662503611,13.728086855741
2.56110138364906,12.5663115705841
2.56229286445647,12.6921125075738
2.56348108539441,13.548819426599
2.56466606425209,12.3830750697257
2.56584781867352,12.0472168680937
2.56702636615906,12.8402449058393
2.56820172406699,13.0086849352877
2.56937390961505,12.9013365145344
2.5705429398819,12.7585379276197
2.57170883180869,13.8211374543367
2.57287160220048,13.0136143157058
2.57403126772772,13.1861323345457
2.57518784492766,14.0614707053104
2.57634135020579,13.698125755977
2.57749179983723,12.5818312700727
2.57863920996807,12.7967655044122
2.57978359661681,14.1369674637849
2.58092497567562,13.3791510257841
2.58206336291171,13.7460440083421
2.58319877396862,12.9848392001587
2.58433122436753,13.7928097132851
2.5854607295085,13.3447556526557
2.58658730467176,14.1123495875436
2.58771096501891,12.6698870687401
2.58883172559421,12.8786447000964
2.58994960132571,12.5190246436869
2.5910646070265,12.7649442865062
2.59217675739587,14.3130168776623
2.59328606702046,12.9662505247249
2.59439255037543,13.8404181343876
2.59549622182557,13.9746123585939
2.59659709562646,12.6288355792644
2.59769518592551,12.9119316135126
2.59879050676312,12.9885533235842
2.59988307207369,12.664280828202
2.60097289568675,12.7126709041593
2.60205999132796,14.4739749170521
2.60314437262018,14.4782482671903
2.60422605308447,12.7948918469723
2.60530504614111,14.3459727437632
2.60638136511061,13.7025334563129
2.60745502321467,13.3553833038319
2.60852603357719,13.4786260409916
2.60959440922522,14.0065401229562
2.61066016308988,12.773036898831
2.61172330800734,13.3011315701893
2.61278385671974,13.9985365076513
2.61384182187607,13.2852949659362
2.61489721603313,14.3289488754675
2.6159500516564,13.1105512747107
2.6170003411209,13.6904807071955
2.61804809671209,13.2610382753344
2.61909333062674,13.1073221066524
2.62013605497376,14.638835053837
2.62117628177504,13.3953412483004
2.6222140229663,13.7230812505768
2.6232492903979,12.8364126724205
2.62428209583567,13.8895863172911
2.62531245096167,14.0973685535432
2.62634036737504,14.0156168822861
2.62736585659273,13.4811472448202
2.62838893005031,14.633664908607
2.62940959910272,14.1180951282788
2.63042787502502,13.4855172425343
2.63144376901317,13.6702242154114
2.63245729218472,13.2288539146499
2.63346845557959,14.6470778003896
2.63447727016073,14.842228209906
2.63548374681491,14.0773484947718
2.63648789635337,13.6231689354727
2.63748972951251,14.9713052285919
2.63848925695464,13.4616885928609
2.63948648926859,14.2313534551121
2.64048143697042,13.2363087651316
2.6414741105041,14.0079409910998
2.64246452024212,13.2466736704773
2.64345267648619,13.3840018134478
2.64443858946784,13.6415264492925
2.64542226934909,14.2571380180347
2.64640372622307,14.5666435838397
2.64738297011462,13.448087352609
2.64836001098093,14.8637807275255
2.64933485871214,14.5617756145232
2.65030752313194,14.6791910814746
2.65127801399814,13.4663074859639
2.65224634100332,13.9019831073236
2.65321251377534,14.54624676717
2.65417654187796,14.2609224038667
2.65513843481138,13.9265590144304
2.65609820201283,13.7216779519739
2.6570558528571,13.3706442119441
2.65801139665711,13.7411271835466
2.65896484266444,15.0616536734628
2.65991620006985,14.9187459529778
2.66086547800387,14.8037002226727
2.66181268553726,13.6320507285049
2.66275783168157,13.5852544510907
2.66370092538965,15.2987482428946
2.66464197555613,14.2350663817685
2.66558099101795,14.3043328746975
2.66651798055488,13.7203725386537
2.66745295288995,14.5731098252162
2.66838591669,13.9582367182821
2.66931688056611,13.8903021784637
2.67024585307412,14.8259354030431
2.67117284271508,14.02261974014
2.67209785793572,15.0910901265736
2.6730209071289,13.6714901679673
2.67394199863409,15.1410640154345
2.67486114073781,14.3651913667096
2.67577834167409,15.0354243227642
2.67669360962487,14.8617199328091
2.67760695272049,14.4392870006659
2.67851837904011,14.8177920855406
2.67942789661212,13.5776821991286
2.68033551341456,14.02447463939
2.68124123737559,15.0129525902006
2.68214507637383,14.0467459908981
2.68304703823885,15.2574698514741
2.68394713075151,14.2583040810914
2.68484536164441,15.0314202066899
2.68574173860226,15.534440125405
2.68663626926229,13.9137651077614
2.68752896121463,13.9507296926737
2.68841982200271,15.0648633476738
2.68930885912362,14.5793949664819
2.69019608002851,15.4033667469715
2.69108149212297,15.6904928638872
2.69196510276736,13.9016315957587
2.69284691927723,14.6932459554537
2.69372694892365,15.1898528008144
2.69460519893357,13.9735550082703
2.6954816764902,15.7985399736456
2.69635638873333,14.331812405857
2.69722934275972,13.9376390194599
2.69810054562339,15.2241450724606
2.69897000433602,15.4382682612119
2.69983772586725,14.5845294771737
2.70070371714502,14.6230894223385
2.70156798505593,14.477281484286
2.70243053644553,14.0758872664716
2.70329137811866,14.6596957732591
2.7041505168398,14.2976462737033
2.70500795933334,15.0265431586488
2.70586371228392,14.9751359211535
2.70671778233676,15.8700972346061
2.70757017609794,14.6754439207422
2.70842090013471,14.9349890645599
2.70926996097583,14.1833699245083
2.71011736511182,15.7512532231613
2.71096311899528,14.8350787483585
2.71180722904119,15.528260116976
2.71264970162721,14.4126382289195
2.71349054309394,14.9913507755227
2.71432975974523,15.6348992649678
2.71516735784846,14.2324381551769
2.7160033436348,15.7499357818907
2.71683772329952,14.7346787361585
2.71767050300226,14.8743429423045
2.71850168886727,14.7818200139156
2.71933128698373,14.2449142890215
2.72015930340596,15.220350561418
2.72098574415374,15.5533203679889
2.72181061521255,16.0142999859358
2.72263392253381,14.2714121380457
2.72345567203519,16.2110277451852
2.72427586960079,14.8511455419406
2.72509452108147,16.1361328489596
2.72591163229505,15.645543671483
2.72672720902657,15.1768617023786
2.72754125702856,15.9281899781804
2.72835378202123,14.3866649062597
2.72916478969277,15.7981495521015
2.72997428569956,15.0299317379505
2.73078227566639,16.0033879040092
2.73158876518674,15.4283495221099
2.73239375982297,14.9187249605124
2.73319726510657,15.9838852022464
2.73399928653839,14.5776198011214
2.73479982958885,16.0708747183793
2.73559889969818,14.9726852357083
2.73639650227664,15.9374984100691
2.73719264270474,16.3718737073487
2.73798732633343,14.6187793160343
2.73878055848437,16.1768406269131
2.73957234445009,16.0848398513906
2.74036268949424,15.2629502910441
2.74115159885178,15.1600249618207
2.7419390777292,14.9269221047343
2.7427251313047,15.6680120476314
2.74350976472843,16.3175466507768
2.74429298312268,15.6130415595892
2.74507479158206,15.7396953913903
2.74585519517373,15.9094006932584
2.74663419893758,15.6498553197003
2.74741180788642,15.621883894278
2.7481880270062,14.6466344832862
2.74896286125616,14.7218366846246
2.74973631556906,16.4972090745342
2.75050839485135,16.1891576169801
2.75127910398334,15.0648144711045
2.75204844781944,15.9752308418767
2.75281643118827,15.9942837444264
2.75358305889291,15.4892884108688
2.75434833571102,16.3354090563327
2.75511226639507,15.8168527817901
2.75587485567249,16.505065865682
2.75663610824585,15.8534112554986
2.75739602879302,16.5708503556477
2.75815462196739,15.9456358852087
2.75891189239797,15.6295876709387
2.75966784468963,16.6937664639798
2.76042248342321,16.2245953371956
2.76117581315573,15.6450423538468
2.76192783842053,14.8670600393915
2.76267856372744,15.9756887302447
2.76342799356294,15.834224553619
2.76417613239033,16.6233111938718
2.76492298464989,16.5035224836823
2.76566855475901,16.5978595029077
2.7664128471124,15.6372823977865
2.76715586608218,16.6612098275361
2.76789761601809,15.227794420197
2.76863810124761,15.5005380985169
2.76937732607614,16.2821103933382
2.7701152947871,16.9152412167752
2.77085201164214,16.1377162190889
2.77158748088126,16.0371683145313
2.77232170672292,15.1172927718002
2.77305469336426,16.945535002627
2.77378644498119,15.2596493019164
2.77451696572855,15.2076082619495
2.77524625974024,16.804105379942
2.77597433112937,16.0710028040761
2.77670118398841,15.7409248669876
2.77742682238931,16.8662664133586
2.77815125038364,15.1531916998251
2.77887447200274,15.5753481395401
2.77959649125782,16.4854987964299
2.78031731214015,15.5757733672784
2.78103693862113,15.7727332285746
2.78175537465247,15.495308350965
2.78247262416629,16.7617857115819
2.78318869107526,15.4630656764838
2.78390357927274,16.8275005776246
2.78461729263288,15.8556149305704
2.78532983501077,15.9535008008709
2.78604121024255,16.4761849249629
2.78675142214556,15.4214829434209
2.78746047451842,15.2837136230469
2.78816837114117,17.2373158703765
2.78887511577542,16.4305935276366
2.78958071216443,16.8378409294189
2.79028516403324,17.0694554702993
2.79098847508882,16.8068520480153
2.79169064902012,17.2669760332988
2.79239168949825,15.4082996840578
2.79309160017658,17.1382338620696
2.79379038469082,17.0738498608381
2.79448804665917,16.905069177366
2.79518458968242,16.1192822380999
2.79588001734408,15.461250585343
2.79657433321043,16.1172314345575
2.79726754083072,15.9472763195558
2.7979596437372,17.1120630012113
2.79865064544527,16.1472755011089
2.79934054945358,16.0427614959022
2.80002935924413,16.963400259402
2.80071707828239,17.1461123477459
2.80140371001736,16.3835896175388
2.80208925788173,16.9383031233414
2.80277372529198,15.6984802932424
2.80345711564841,15.9415625558942
2.80413943233535,17.4207618524452
2.80482067872116,17.0281875978678
2.8055008581584,17.1732664667199
2.80617997398389,16.3821431393154
2.80685802951882,16.7454892328411
2.80753502806885,17.1666727724012
2.80821097292422,17.3570464913457
2.80888586735981,16.3618060584347
2.80955971463527,15.7832508930941
2.81023251799508,16.8652680468972
2.8109042806687,17.1162174745409
2.81157500587059,15.8068564646072
2.81224469680037,16.2482795487022
2.81291335664286,16.8875037070484
2.81358098856819,17.1753688876513
2.81424759573192,17.5147347536405
2.81491318127507,16.6432275743884
2.81557774832427,16.8370619535171
2.81624129999178,17.1871505774186
2.81690383937566,17.4398820268495
2.81756536955978,17.5543479311942
2.81822589361396,15.8598775915181
2.81888541459401,16.7639784644994
2.81954393554187,16.4702906373969
2.82020145948564,17.4713431142205
2.8208579894397,17.4041215373818
2.82151352840477,16.0369245923867
2.82216807936802,17.2386367848078
2.8228216453031,16.2947935589336
2.8234742291703,15.9851521664247
2.82412583391655,17.7175044547225
2.82477646247555,16.1715120037167
2.82542611776782,17.1622459653747
2.82607480270083,16.2261124099823
2.82672252016899,15.9301613505083
2.82736927305383,16.9435682228679
2.82801506422398,16.0844143198943
2.82865989653532,16.4887720550801
2.82930377283102,16.7745368424273
2.82994669594164,17.1191138351372
2.83058866868514,17.5688278825234
2.83122969386706,16.3703017887776
2.8318697742805,16.896023994405
2.83250891270624,16.8843151117004
2.83314711191279,17.466369607256
2.83378437465648,17.4392199134912
2.83442070368153,17.6829814669725
2.83505610172012,17.8044880037453
2.83569057149243,17.9474542190688
2.83632411570675,17.1541989007794
2.83695673705955,17.1084284724789
2.83758843823551,16.4159360515053
2.83821922190763,17.0438563991995
2.83884909073726,16.6037197684012
2.8394780473742,16.1863955234715
2.84010609445676,17.3871825408888
2.84073323461181,17.2074418390494
2.84135947045485,16.4192568380702
2.84198480459011,16.7171942764798
2.84260923961056,17.3265441748703
2.84323277809801,16.5012383271488
2.84385542262316,16.3744836386317
2.84447717574568,17.04979381012
2.84509804001426,16.914768324122
2.84571801796666,17.9037812120194
2.84633711212981,16.7448394129158
2.84695532501982,16.2815151961005
2.84757265914211,17.9706684691996
2.8481891169914,16.9256799413664
2.8488047010518,17.5307078615003
2.8494194137969,17.3706002235675
2.85003325768977,17.041245788189
2.85064623518307,16.6707034542394
2.85125834871908,17.1674307738799
2.85186960072977,17.5816805199889
2.85247999363686,17.3723933391213
2.85308952985187,17.6605182256858
2.85369821177617,17.8105559479752
2.85430604180108,17.3360300038179
2.85491302230786,17.141839316248
2.8555191556678,16.3971266047016
2.8561244442423,16.4013532367318
2.85672889038288,18.3943745669382
2.85733249643127,16.6307840807049
2.85793526471943,17.262849017373
2.85853719756964,17.8717719386649
2.85913829729453,17.9315650370763
2.85973856619715,18.2009601472914
2.86033800657099,17.6831659671145
2.86093662070009,17.9902961283099
2.86153441085904,18.1828232556252
2.86213137931304,17.7243430619272
2.86272752831797,18.0956670921573
2.86332286012046,16.5653550216995
2.86391737695786,17.3638935752043
2.86451108105839,18.2902400121298
2.86510397464113,17.845571987081
2.86569605991607,18.4102306228592
2.86628733908419,16.916109526483
2.8668778143375,17.2136636065717
2.86746748785905,18.2009213064563
2.86805636182304,18.5806983326835
2.86864443839483,17.2578974359908
2.86923171973098,16.6258564873793
2.86981820797933,18.6181534607049
2.87040390527903,16.9408481070052
2.87098881376058,16.7531951456624
2.87157293554588,17.8594888874737
2.87215627274829,17.3177463397445
2.87273882747267,17.7412471600862
2.8733206018154,18.2865250993208
2.87390159786446,16.8438303602424
2.87448181769947,18.1062828943788
2.8750612633917,18.623773089016
2.87563993700417,17.2923095412677
2.87621784059164,17.2458371828772
2.8767949762007,17.0761403683916
2.87737134586977,16.9107672217141
2.87794695162919,17.8926122992636
2.87852179550121,17.7676335973551
2.87909587950007,17.7867589326299
2.87966920563205,18.5851244632701
2.88024177589548,16.8919894817942
2.88081359228079,17.2362602593994
2.88138465677057,17.8665191972156
2.8819549713396,17.3218134156117
2.88252453795488,18.0101741436948
2.88309335857569,17.833980256421
2.88366143515362,18.0183239190356
2.8842287696326,17.1780697738262
2.88479536394898,17.1913217801366
2.88536122003151,17.7346021169266
2.88592633980143,18.2861806316393
2.88649072517248,18.2371324383454
2.88705437805096,18.7723587645197
2.88761730033574,18.5767142495724
2.88817949391832,18.3123624734712
2.88874096068289,18.5856677912545
2.88930170250631,17.2368781436919
2.88986172125819,17.4923787493227
2.89042101880091,17.6639807013213
2.89097959698969,17.8254830094724
2.89153745767256,18.2917299843607
2.89209460269048,18.6482620251945
2.8926510338773,17.5586761618117
2.89320675305985,18.6900365959212
2.89376176205794,17.0920789589595
2.89431606268444,18.3799392215127
2.89486965674525,18.7045837009871
2.89542254603941,18.0138820213601
2.89597473235906,17.5079708119499
2.89652621748956,17.1486583038222
2.89707700320942,17.6873653588444
2.89762709129044,18.9616161589592
2.89817648349768,19.0084277545645
2.89872518158949,18.2360546234748
2.8992731873176,17.5997860612059
2.8998205024271,18.1497390552531
2.90036712865647,18.7831163162538
2.90091306773767,18.0060084889264
2.90145832139611,17.4080915831539
2.90200289135073,17.7717130353467
2.90254677931399,17.9434223376714
2.90308998699194,17.7488797773233
2.90363251608424,18.181646962768
2.90417436828416,17.9818604579538
2.90471554527868,17.5025928648437
2.90525604874845,17.3639084048434
2.90579588036787,17.8053789957947
2.90633504180509,19.2269271366619
2.90687353472207,18.2764872618685
2.90741136077459,18.2649849495583
2.90794852161227,18.8167643552577
2.90848501887865,18.6642898817066
2.90902085421116,17.4376645752291
2.90955602924118,18.7388609829266
2.91009054559407,18.0849839029612
2.9106244048892,19.1365314357898
2.91115760873998,18.9286553210997
2.91169015875386,17.6662579875998
2.91222205653242,17.9876523059268
2.91275330367132,17.6595756211803
2.91328390176042,18.5969828261039
2.91381385238372,18.5502935787185
2.91434315711944,18.8141406508451
2.91487181754005,18.0689893582151
2.91539983521227,18.6673640453951
2.91592721169712,19.4479949281285
2.91645394854993,18.9620653667216
2.91698004732038,17.6370923739711
2.91750550955255,18.3974318465967
2.91803033678488,17.6118771795057
2.91855453055027,18.1936169838413
2.91907809237607,18.9921062799413
2.91960102378411,17.5421052834996
2.92012332629072,19.0873931935839
2.92064500140679,18.4792008963252
2.92116605063774,19.0046008498212
2.9216864754836,18.9055947032854
2.92220627743902,18.7263872847647
2.92272545799326,18.9995157860452
2.92324401863028,18.9159755293096
2.9237619608287,18.1898747130439
2.92427928606188,17.8152798532188
2.92479599579791,19.5552676193673
2.92531209149965,19.1127105992822
2.92582757462474,18.8751005825325
2.92634244662566,17.8991160639084
2.92685670894969,18.7693746165617
2.92737036303902,18.2039608769157
2.92788341033071,19.4847553696883
2.92839585225671,17.7159725850119
2.92890769024395,18.1796551633189
2.92941892571429,17.9768407038908
2.92992956008459,18.3787776638493
2.9304395947667,19.1886626513479
2.93094903116752,19.7289025087888
2.931457870689,19.1852199271731
2.93196611472817,18.77336700936
2.93247376467715,18.6461109403957
2.9329808219232,19.6811880124836
2.93348728784871,18.0334161177172
2.93399316383124,17.9528528549589
2.93449845124357,19.5901085861748
2.93500315145365,18.6704666404923
2.93550726582471,17.9157744200276
2.93601079571521,19.1354217354744
2.93651374247889,18.7872539437306
2.93701610746481,19.0953398322937
2.93751789201735,18.4105842249602
2.93801909747621,18.1930035260252
2.93851972517649,18.1163749157301
2.93901977644867,18.9126793650863
2.93951925261862,19.0028193292368
2.94001815500766,18.1974821116096
2.94051648493257,18.2651566854363
2.94101424370557,19.4590119691947
2.9415114326344,18.9992478377403
2.94200805302231,19.6758472122725
2.94250410616808,19.3103829313314
2.94299959336604,17.9987534021199
2.9434945159061,19.3684614722261
2.94398887507377,19.7748774109007
